#Pos	Sites-1	Sites-2	Sites-3	Sites-4	Sites-5	Sites-6	Sites-7	Sites-8	Sites-9	Sites-10
1024	-7459331	-7350065	-7414962	-7427396	-7469218	-7553733	-7456951	-7449735	-7508615	-7536130
1025	-7461023	-7350102	-7416047	-7428130	-7469139	-7553630	-7456820	-7449502	-7508642	-7535658
1026	-7463107	-7349359	-7417797	-7427673	-7469164	-7552837	-7458229	-7450683	-7508913	-7534494
1027	-7463891	-7349439	-7417422	-7429098	-7469180	-7551367	-7457788	-7450365	-7507007	-7532687
1028	-7464672	-7348690	-7418757	-7430378	-7468718	-7551632	-7460310	-7450433	-7506710	-7532291
1029	-7465210	-7347179	-7418030	-7431098	-7469943	-7550631	-7460580	-7450590	-7506221	-7533080
1030	-7466126	-7347016	-7418522	-7430783	-7471753	-7550124	-7460751	-7450634	-7505942	-7531238
1031	-7465956	-7346806	-7418708	-7431405	-7473726	-7549965	-7461978	-7450161	-7505097	-7530636
1032	-7467754	-7347480	-7418674	-7431511	-7474137	-7549538	-7461865	-7450280	-7505907	-7530275
1033	-7469559	-7350360	-7418206	-7431002	-7473278	-7548519	-7462845	-7450195	-7507187	-7530940
1034	-7470130	-7351648	-7416595	-7430111	-7473997	-7549857	-7464778	-7450271	-7506732	-7531089
1035	-7471153	-7352178	-7417216	-7429526	-7474059	-7550511	-7464096	-7448715	-7507770	-7532322
1036	-7471294	-7353231	-7417535	-7429242	-7474853	-7550411	-7464051	-7448669	-7507174	-7532649
1037	-7470785	-7354583	-7416734	-7429431	-7473732	-7550025	-7464573	-7448721	-7506998	-7533113
1038	-7469076	-7355214	-7417222	-7429548	-7473570	-7550510	-7464989	-7449330	-7506553	-7534588
1039	-7467023	-7355590	-7416578	-7431037	-7473385	-7550664	-7464488	-7448535	-7504245	-7533976
1040	-7465342	-7355346	-7416873	-7431328	-7473284	-7550714	-7464128	-7449260	-7505703	-7534020
1041	-7466691	-7355219	-7414779	-7430658	-7473412	-7549976	-7463402	-7450005	-7506989	-7535246
1042	-7468582	-7354446	-7414454	-7430231	-7473674	-7550018	-7462382	-7450804	-7506548	-7535428
1043	-7468695	-7353533	-7414051	-7430059	-7473170	-7549483	-7460492	-7450488	-7506669	-7536347
1044	-7470222	-7354268	-7414811	-7428780	-7472822	-7548466	-7459118	-7449560	-7505416	-7537051
1045	-7470219	-7354463	-7414098	-7428755	-7471575	-7549228	-7457977	-7448827	-7504292	-7536687
1046	-7470504	-7354199	-7415047	-7429645	-7470131	-7549763	-7456706	-7449746	-7504290	-7536918
1047	-7471823	-7354485	-7414244	-7430317	-7469703	-7549383	-7457440	-7448855	-7503052	-7538243
1048	-7471449	-7353021	-7414439	-7430984	-7468400	-7549599	-7455330	-7448737	-7502406	-7536278
1049	-7470650	-7351878	-7413474	-7431552	-7468399	-7548835	-7455007	-7449295	-7502774	-7535963
1050	-7470647	-7351518	-7413384	-7432519	-7467682	-7548186	-7457235	-7448272	-7501316	-7535752
1051	-7471217	-7352325	-7412317	-7431803	-7467355	-7548560	-7457169	-7447642	-7502424	-7536007
1052	-7472146	-7352325	-7412607	-7430481	-7466324	-7548290	-7457080	-7446561	-7504573	-7534890
1053	-7473116	-7352990	-7411407	-7426979	-7464659	-7549571	-7457155	-7444537	-7506490	-7533219
1054	-7473400	-7352095	-7411477	-7427384	-7464628	-7548457	-7457020	-7444092	-7506003	-7531750
1055	-7473236	-7350930	-7411221	-7427092	-7463219	-7547935	-7457629	-7443616	-7505886	-7530327
1056	-7474913	-7348831	-7411410	-7427073	-7461892	-7546632	-7458579	-7445567	-7506060	-7530819
1057	-7476223	-7348356	-7410298	-7427419	-7461741	-7547583	-7456376	-7444584	-7506260	-7530300
1058	-7474807	-7347100	-7409098	-7427578	-7461164	-7546149	-7455953	-7442702	-7504851	-7529851
1059	-7475633	-7345577	-7410914	-7427341	-7460305	-7545137	-7454929	-7442615	-7504154	-7531159
1060	-7474921	-7345625	-7412728	-7426362	-7459621	-7545683	-7454139	-7441962	-7504236	-7530590
1061	-7474884	-7346358	-7413017	-7426189	-7459990	-7546657	-7452875	-7440191	-7505241	-7529721
1062	-7473779	-7347721	-7413314	-7425428	-7460077	-7547730	-7452222	-7439448	-7504832	-7529964
1063	-7472653	-7348421	-7414085	-7425914	-7459793	-7548013	-7452407	-7438492	-7504030	-7528577
1064	-7471635	-7347802	-7413459	-7427252	-7458268	-7548092	-7451315	-7437073	-7502793	-7526405
1065	-7471993	-7347327	-7413710	-7428278	-7456714	-7547666	-7450680	-7436711	-7500695	-7525355
1066	-7470996	-7345906	-7411869	-7428968	-7455712	-7548050	-7449762	-7435948	-7499598	-7523208
1067	-7470880	-7344711	-7410848	-7427152	-7454813	-7547551	-7449510	-7435230	-7499566	-7523761
1068	-7471631	-7346229	-7411681	-7426121	-7454660	-7547411	-7449159	-7434715	-7499968	-7524172
1069	-7472041	-7346868	-7412489	-7425803	-7454776	-7548161	-7449359	-7433949	-7499909	-7524878
1070	-7471398	-7346307	-7412197	-7423816	-7454464	-7548605	-7449706	-7433578	-7500072	-7524641
1071	-7470048	-7347461	-7410466	-7422827	-7453596	-7548833	-7449436	-7433141	-7500732	-7524134
1072	-7469646	-7347730	-7410655	-7422546	-7453235	-7549895	-7449458	-7432998	-7501266	-7523914
1073	-7468265	-7348109	-7412086	-7422791	-7452165	-7549819	-7448546	-7433703	-7501225	-7525825
1074	-7466913	-7349408	-7413681	-7424139	-7451237	-7550585	-7449256	-7434233	-7500402	-7527730
1075	-7465633	-7349833	-7415076	-7424920	-7449509	-7551270	-7448932	-7434659	-7500420	-7526992
1076	-7465865	-7350331	-7416509	-7423864	-7448973	-7551941	-7446714	-7433555	-7501041	-7527941
1077	-7466668	-7350369	-7417148	-7423353	-7449073	-7552914	-7446165	-7432250	-7501101	-7527456
1078	-7465913	-7351648	-7416113	-7422129	-7448589	-7552342	-7444061	-7430553	-7501234	-7526850
1079	-7464917	-7352305	-7415928	-7422225	-7448218	-7551943	-7445585	-7429948	-7501065	-7526468
1080	-7464780	-7353460	-7414694	-7421299	-7447488	-7551964	-7444970	-7428759	-7500073	-7525396
1081	-7463300	-7354772	-7414116	-7422249	-7446394	-7553238	-7445181	-7427887	-7498262	-7524065
1082	-7463136	-7355696	-7414420	-7422240	-7444474	-7554323	-7444456	-7427435	-7499260	-7523738
1083	-7463126	-7356192	-7415126	-7422089	-7445780	-7552738	-7443922	-7427366	-7499377	-7524488
1084	-7462359	-7356325	-7416794	-7420588	-7445751	-7553215	-7444619	-7427017	-7500641	-7522943
1085	-7461566	-7356048	-7417898	-7419255	-7446011	-7553389	-7444425	-7426375	-7502410	-7523332
1086	-7461332	-7355360	-7418944	-7418516	-7444795	-7553715	-7444998	-7426268	-7502602	-7522416
1087	-7459942	-7354612	-7418640	-7418216	-7442650	-7553674	-7445407	-7426680	-7501843	-7522333
1088	-7459245	-7354809	-7419312	-7418388	-7441334	-7553341	-7446749	-7426961	-7502135	-7521730
1089	-7457084	-7355205	-7419410	-7419560	-7440543	-7553992	-7447645	-7426174	-7499773	-7520309
1090	-7456638	-7354633	-7418578	-7421317	-7439624	-7554235	-7448863	-7425348	-7497014	-7519299
1091	-7454511	-7355121	-7417319	-7421769	-7438605	-7555421	-7449462	-7425215	-7496720	-7517502
1092	-7454095	-7356615	-7416651	-7422362	-7438333	-7557214	-7447787	-7424822	-7494104	-7515619
1093	-7453917	-7355410	-7416365	-7422126	-7437927	-7558124	-7447327	-7423987	-7494841	-7513579
1094	-7452442	-7355818	-7416373	-7422482	-7438745	-7557634	-7446255	-7422977	-7493820	-7512773
1095	-7451828	-7356602	-7417214	-7423047	-7438981	-7558390	-7445827	-7424729	-7494640	-7510651
1096	-7451888	-7355836	-7417121	-7422220	-7438973	-7560377	-7446103	-7425435	-7494663	-7508816
1097	-7449708	-7355065	-7416690	-7422508	-7437473	-7563375	-7447653	-7425655	-7495239	-7509895
1098	-7447851	-7355092	-7416478	-7422191	-7436622	-7565681	-7449715	-7425320	-7494340	-7509364
1099	-7446148	-7354298	-7416602	-7421346	-7436320	-7568127	-7451938	-7424804	-7492426	-7509681
1100	-7445268	-7353497	-7415669	-7421382	-7435842	-7567250	-7453984	-7425782	-7490156	-7509487
1101	-7443826	-7353173	-7414887	-7422508	-7436171	-7565591	-7452990	-7426877	-7488976	-7507960
1102	-7442117	-7353618	-7414350	-7422394	-7436671	-7565197	-7451873	-7427184	-7489507	-7507921
1103	-7442007	-7351805	-7413291	-7421030	-7436987	-7564939	-7451755	-7427854	-7488733	-7507817
1104	-7441682	-7351676	-7412722	-7420500	-7436991	-7563811	-7453275	-7427659	-7487515	-7507312
1105	-7443877	-7350869	-7412088	-7419998	-7435854	-7563559	-7453667	-7429107	-7488100	-7507852
1106	-7444251	-7350671	-7412724	-7419987	-7436949	-7565454	-7453410	-7427597	-7489353	-7510387
1107	-7444322	-7352305	-7411999	-7420199	-7437451	-7566812	-7452779	-7428304	-7488418	-7511022
1108	-7444085	-7351951	-7411123	-7420544	-7435877	-7566950	-7453015	-7428550	-7489542	-7511321
1109	-7443370	-7353523	-7410059	-7420857	-7436236	-7568396	-7453843	-7430154	-7489755	-7511962
1110	-7443816	-7354398	-7409226	-7421203	-7436263	-7568740	-7454281	-7430981	-7490135	-7512846
1111	-7441124	-7354742	-7408326	-7420150	-7437014	-7567792	-7454588	-7431358	-7490918	-7512951
1112	-7439240	-7354576	-7408829	-7421353	-7438141	-7567617	-7454196	-7431167	-7490536	-7512418
1113	-7436753	-7353894	-7408170	-7423255	-7437752	-7566395	-7452860	-7430579	-7488909	-7512955
1114	-7436070	-7352794	-7407908	-7423211	-7437537	-7565837	-7451055	-7431185	-7488429	-7514544
1115	-7436711	-7352677	-7407790	-7422987	-7438280	-7565811	-7451099	-7433631	-7489086	-7513705
1116	-7436736	-7352817	-7407926	-7423210	-7437707	-7565116	-7450969	-7433810	-7488865	-7515423
1117	-7434609	-7352539	-7409119	-7423955	-7437182	-7566363	-7450251	-7433412	-7488223	-7515964
1118	-7433252	-7351975	-7408262	-7423690	-7437541	-7567982	-7450772	-7433585	-7487222	-7517493
1119	-7434196	-7350501	-7408758	-7425067	-7436972	-7567849	-7451321	-7431667	-7488587	-7519580
1120	-7434761	-7349300	-7409459	-7425922	-7436267	-7567109	-7452823	-7432759	-7490937	-7520585
1121	-7433083	-7347057	-7410066	-7426702	-7436927	-7567005	-7453117	-7433375	-7490279	-7521004
1122	-7432529	-7345920	-7410414	-7428633	-7437351	-7566741	-7453215	-7433143	-7491207	-7521640
1123	-7430932	-7344787	-7409977	-7429816	-7437585	-7565909	-7452628	-7433450	-7491860	-7521757
1124	-7431150	-7344055	-7409066	-7430177	-7436082	-7563529	-7451788	-7433616	-7490825	-7522472
1125	-7430391	-7343812	-7407646	-7431918	-7436384	-7564064	-7451579	-7433298	-7490226	-7522875
1126	-7429381	-7343455	-7408166	-7431887	-7435344	-7563102	-7451510	-7433235	-7489707	-7522312
1127	-7428221	-7343261	-7408078	-7431187	-7435822	-7562331	-7450919	-7433259	-7490054	-7521429
1128	-7426822	-7342201	-7406807	-7430369	-7436527	-7561116	-7450382	-7431874	-7490363	-7522153
1129	-7425727	-7341584	-7407207	-7429994	-7435997	-7560477	-7449734	-7431884	-7488537	-7522935
1130	-7425311	-7340305	-7407186	-7430433	-7435640	-7560920	-7450647	-7433151	-7489755	-7524736
1131	-7423794	-7340363	-7406712	-7430367	-7435647	-7560191	-7450102	-7432814	-7489166	-7524169
1132	-7423472	-7338835	-7405341	-7429412	-7436583	-7560793	-7448931	-7432630	-7490293	-7526521
1133	-7423193	-7338308	-7404737	-7428203	-7437237	-7561215	-7449029	-7433161	-7491601	-7528155
1134	-7423281	-7338119	-7404594	-7429319	-7437896	-7560180	-7448632	-7432488	-7491224	-7529763
1135	-7423187	-7338567	-7403642	-7429074	-7439870	-7559932	-7448525	-7431610	-7491374	-7530787
1136	-7423865	-7340563	-7402636	-7428247	-7440782	-7559683	-7447469	-7429383	-7493366	-7532010
1137	-7424677	-7339398	-7401872	-7428738	-7442167	-7560056	-7446852	-7429260	-7494224	-7533428
1138	-7424085	-7340754	-7400953	-7431392	-7442098	-7559746	-7446732	-7430304	-7493851	-7533360
1139	-7423278	-7342752	-7400878	-7430743	-7442623	-7558858	-7447249	-7430033	-7493022	-7532753
1140	-7422684	-7343256	-7398906	-7432221	-7442850	-7556612	-7446423	-7429472	-7492485	-7532876
1141	-7421851	-7342626	-7398916	-7432603	-7441910	-7554490	-7447149	-7429491	-7493545	-7534446
1142	-7420099	-7343622	-7399022	-7432610	-7440712	-7553010	-7447256	-7429418	-7494636	-7534750
1143	-7420243	-7344602	-7396702	-7432545	-7440039	-7553477	-7446083	-7427366	-7495849	-7535231
1144	-7421136	-7344245	-7395824	-7431927	-7441002	-7553098	-7445319	-7425982	-7496487	-7535655
1145	-7421491	-7344157	-7394487	-7433165	-7440026	-7551775	-7443992	-7425369	-7495887	-7537612
1146	-7419760	-7344346	-7393261	-7434405	-7440604	-7551266	-7443312	-7424854	-7495509	-7539518
1147	-7418740	-7344747	-7391242	-7433633	-7441332	-7551118	-7440617	-7422511	-7495779	-7540723
1148	-7419767	-7343932	-7392098	-7433402	-7441492	-7550825	-7439896	-7421631	-7497218	-7541501
1149	-7420201	-7343461	-7391465	-7433168	-7440796	-7550400	-7438755	-7421435	-7497238	-7541813
1150	-7420822	-7343141	-7390175	-7432963	-7441001	-7550644	-7438141	-7421905	-7498192	-7542069
1151	-7419648	-7342042	-7390140	-7432155	-7441119	-7548652	-7437722	-7423219	-7499280	-7542875
1152	-7418994	-7340244	-7390912	-7432506	-7440906	-7546478	-7437710	-7425555	-7500490	-7543156
1153	-7419315	-7339769	-7390647	-7432944	-7440063	-7544036	-7437639	-7426682	-7502154	-7543049
1154	-7419449	-7339443	-7388876	-7433409	-7441759	-7543243	-7438977	-7428145	-7503279	-7543185
1155	-7419969	-7339377	-7388097	-7434579	-7442155	-7543256	-7439339	-7428936	-7503615	-7541246
1156	-7419142	-7339850	-7388025	-7434733	-7443044	-7540764	-7438256	-7429896	-7502238	-7540106
1157	-7420104	-7339029	-7388337	-7435214	-7443342	-7539582	-7437303	-7430928	-7501373	-7538642
1158	-7420980	-7337729	-7387898	-7434511	-7442966	-7537861	-7437775	-7430815	-7502299	-7538912
1159	-7421908	-7338630	-7388109	-7433169	-7444025	-7536883	-7438105	-7432699	-7500123	-7538802
1160	-7422317	-7340176	-7389127	-7432716	-7443301	-7535906	-7438847	-7433722	-7500149	-7537213
1161	-7422340	-7340253	-7388503	-7432805	-7442917	-7535360	-7438587	-7433145	-7502602	-7536052
1162	-7421917	-7340098	-7387042	-7433174	-7442005	-7534773	-7439953	-7433422	-7504208	-7536500
1163	-7423383	-7339628	-7385849	-7432165	-7443386	-7534258	-7440869	-7432045	-7507519	-7537020
1164	-7424513	-7339794	-7385205	-7431692	-7444585	-7534718	-7441776	-7430830	-7509036	-7537975
1165	-7425147	-7340518	-7385199	-7429614	-7444913	-7535052	-7441927	-7429393	-7509143	-7537487
1166	-7426554	-7340740	-7383864	-7427307	-7446250	-7534228	-7439962	-7428022	-7510225	-7535574
1167	-7428019	-7342217	-7381389	-7426840	-7447470	-7534197	-7439897	-7425962	-7509871	-7535935
1168	-7428676	-7342519	-7381201	-7426056	-7446311	-7535392	-7438831	-7425687	-7508923	-7534025
1169	-7430622	-7342830	-7380831	-7424317	-7445906	-7534767	-7437572	-7425382	-7509547	-7534341
1170	-7430904	-7341807	-7382548	-7422530	-7447023	-7533951	-7437246	-7426497	-7508337	-7534704
1171	-7430255	-7341003	-7382010	-7422447	-7445813	-7533177	-7437618	-7426419	-7508419	-7538168
1172	-7431102	-7341086	-7380896	-7423808	-7445955	-7531885	-7437127	-7425645	-7508182	-7538785
1173	-7432114	-7342334	-7380707	-7424812	-7446213	-7531586	-7437140	-7425687	-7508578	-7538392
1174	-7432461	-7343052	-7381113	-7424619	-7446681	-7531430	-7435353	-7426506	-7508080	-7539346
1175	-7432444	-7343854	-7380767	-7423883	-7446245	-7531768	-7434303	-7424293	-7507442	-7538990
1176	-7432236	-7345290	-7382618	-7423282	-7444844	-7531486	-7435263	-7423137	-7507807	-7537600
1177	-7432348	-7346991	-7383327	-7422953	-7444673	-7531070	-7434354	-7424437	-7508234	-7535844
1178	-7433938	-7346869	-7381213	-7422176	-7444359	-7530882	-7434226	-7425247	-7507761	-7534026
1179	-7434881	-7347672	-7380623	-7422407	-7443917	-7531809	-7434521	-7423698	-7506770	-7531944
1180	-7434026	-7347489	-7380412	-7421640	-7445480	-7533208	-7435194	-7423635	-7505627	-7531577
1181	-7433706	-7347682	-7380263	-7421551	-7446913	-7534012	-7433903	-7423057	-7504703	-7530432
1182	-7434337	-7347806	-7380253	-7421544	-7447838	-7533631	-7432663	-7423961	-7505484	-7530914
1183	-7435361	-7349062	-7380815	-7420862	-7449231	-7533450	-7433288	-7424570	-7505088	-7531849
1184	-7434497	-7348785	-7382086	-7420291	-7449632	-7532219	-7434111	-7423424	-7505016	-7533199
1185	-7435415	-7349877	-7383397	-7418275	-7448713	-7531608	-7434578	-7424191	-7504348	-7535790
1186	-7434973	-7350145	-7384068	-7418071	-7448243	-7532429	-7434884	-7424671	-7504207	-7536684
1187	-7435542	-7351456	-7385120	-7418039	-7449699	-7533019	-7434087	-7425142	-7502652	-7536874
1188	-7436577	-7350420	-7385503	-7419065	-7450026	-7532259	-7432837	-7425871	-7503013	-7535484
1189	-7436490	-7350760	-7385025	-7420136	-7451284	-7531584	-7433762	-7426075	-7502780	-7532950
1190	-7437026	-7351386	-7384711	-7421012	-7451419	-7532305	-7434325	-7426314	-7501636	-7531533
1191	-7437144	-7352376	-7384017	-7420682	-7451963	-7532528	-7433965	-7426196	-7501447	-7529961
1192	-7438627	-7351839	-7382783	-7420504	-7452573	-7532188	-7434650	-7424262	-7500842	-7529254
1193	-7438826	-7352643	-7381502	-7419166	-7452633	-7531165	-7435109	-7423312	-7501491	-7527268
1194	-7439549	-7352615	-7381333	-7417525	-7453321	-7530434	-7435672	-7421471	-7501515	-7526047
1195	-7439127	-7351685	-7380883	-7416855	-7452331	-7529448	-7436678	-7420753	-7500412	-7524290
1196	-7439148	-7350855	-7382449	-7416684	-7452519	-7529285	-7436832	-7420601	-7499396	-7523737
1197	-7439473	-7347941	-7384151	-7416475	-7452465	-7531280	-7437327	-7421756	-7499256	-7522132
1198	-7439720	-7346695	-7382834	-7416883	-7452290	-7532689	-7437458	-7422006	-7498388	-7522869
1199	-7442080	-7346426	-7384074	-7417697	-7453282	-7533724	-7438263	-7423613	-7496936	-7523137
1200	-7444268	-7346556	-7383941	-7416204	-7454681	-7533471	-7437374	-7423480	-7496104	-7522621
1201	-7444944	-7344646	-7383510	-7416812	-7455125	-7532081	-7438968	-7424749	-7495547	-7521780
1202	-7445276	-7344534	-7382035	-7416765	-7455180	-7532872	-7440267	-7426065	-7496390	-7520744
1203	-7447695	-7345129	-7380624	-7417036	-7454765	-7532690	-7439259	-7425238	-7495110	-7521440
1204	-7449324	-7344903	-7381098	-7416059	-7453916	-7533901	-7438991	-7423887	-7493965	-7519969
1205	-7449361	-7343999	-7380727	-7415776	-7454133	-7533791	-7438747	-7421743	-7494920	-7520784
1206	-7448758	-7344185	-7379840	-7414498	-7454092	-7534576	-7437809	-7420770	-7494722	-7521686
1207	-7447190	-7345202	-7380664	-7413790	-7455150	-7533602	-7436003	-7418263	-7495310	-7522233
1208	-7446061	-7344869	-7381746	-7411773	-7456955	-7534042	-7435439	-7417180	-7496968	-7523522
1209	-7446399	-7344828	-7383108	-7409248	-7457708	-7535324	-7435337	-7417438	-7497229	-7524008
1210	-7447546	-7344366	-7385386	-7409621	-7458435	-7536402	-7435445	-7418390	-7496474	-7525111
1211	-7448500	-7344181	-7385526	-7410586	-7457936	-7535160	-7435693	-7418257	-7497306	-7525876
1212	-7449355	-7343821	-7386003	-7411830	-7457388	-7534130	-7437476	-7418688	-7497004	-7526278
1213	-7450449	-7342851	-7387154	-7411727	-7455803	-7533769	-7438669	-7420316	-7497319	-7525777
1214	-7451824	-7343378	-7385870	-7411720	-7454253	-7532929	-7439603	-7420042	-7496733	-7526083
1215	-7452430	-7344538	-7387155	-7411336	-7454250	-7531918	-7440567	-7420362	-7496262	-7525912
1216	-7452884	-7344957	-7387830	-7411054	-7454965	-7531688	-7439878	-7422280	-7495877	-7525156
1217	-7453175	-7345064	-7388098	-7410549	-7455688	-7530734	-7437731	-7423564	-7497388	-7525174
1218	-7452870	-7345914	-7389613	-7410637	-7458523	-7531117	-7434385	-7423949	-7496719	-7524230
1219	-7451166	-7346301	-7390893	-7411165	-7459228	-7531591	-7432791	-7423511	-7496934	-7523307
1220	-7450055	-7345696	-7391587	-7411689	-7458686	-7534570	-7431969	-7423326	-7496729	-7523020
1221	-7450946	-7343852	-7392432	-7412692	-7459033	-7535367	-7431096	-7421897	-7496288	-7523725
1222	-7449339	-7344216	-7394193	-7414973	-7458420	-7534563	-7429786	-7419976	-7496836	-7524041
1223	-7447761	-7344473	-7395055	-7416693	-7456829	-7533674	-7429906	-7418955	-7498191	-7524569
1224	-7445831	-7345439	-7396017	-7416618	-7458300	-7534100	-7429669	-7416533	-7498137	-7523296
1225	-7446190	-7347359	-7395479	-7417409	-7457492	-7534519	-7430914	-7415937	-7497424	-7522260
1226	-7446173	-7347203	-7395235	-7417150	-7457790	-7533355	-7430790	-7415248	-7498446	-7522322
1227	-7447630	-7347040	-7396400	-7415690	-7458270	-7533656	-7430449	-7414237	-7498448	-7522851
1228	-7449206	-7346052	-7397242	-7416061	-7458482	-7533756	-7428909	-7414837	-7498250	-7521595
1229	-7448795	-7345489	-7398063	-7417312	-7459477	-7533738	-7428606	-7413131	-7498169	-7521763
1230	-7448859	-7345011	-7398677	-7418171	-7458856	-7534932	-7428932	-7413976	-7495985	-7521551
1231	-7449833	-7344446	-7399981	-7416344	-7459017	-7535993	-7428756	-7414273	-7495183	-7520032
1232	-7449682	-7343649	-7401815	-7413912	-7459594	-7536828	-7428477	-7413805	-7496326	-7520505
1233	-7448970	-7343879	-7401911	-7413863	-7459068	-7538302	-7429559	-7412984	-7496880	-7521666
1234	-7448965	-7343174	-7401325	-7413302	-7458498	-7538663	-7427844	-7413113	-7498095	-7523082
1235	-7449142	-7342940	-7401560	-7414774	-7458382	-7538461	-7427894	-7413270	-7497715	-7522505
1236	-7448774	-7342659	-7401758	-7415255	-7460163	-7536995	-7428862	-7414647	-7498670	-7521798
1237	-7450012	-7342298	-7402115	-7415566	-7459956	-7537505	-7430669	-7414327	-7498647	-7520832
1238	-7449308	-7343291	-7401751	-7414517	-7460380	-7536187	-7432030	-7414142	-7498031	-7519405
1239	-7447670	-7344287	-7402299	-7414301	-7461025	-7536789	-7430475	-7415666	-7495978	-7519070
1240	-7446966	-7345315	-7402275	-7414642	-7460263	-7537811	-7429230	-7416337	-7496917	-7517805
1241	-7447248	-7343988	-7401359	-7413505	-7458945	-7538620	-7428555	-7417012	-7496131	-7516259
1242	-7447658	-7343418	-7401135	-7413883	-7459021	-7539470	-7429197	-7416389	-7494375	-7514149
1243	-7447028	-7343004	-7401234	-7412489	-7459751	-7540270	-7429248	-7416651	-7493915	-7512395
1244	-7447906	-7341899	-7400886	-7412433	-7459704	-7540161	-7428760	-7417935	-7494752	-7511756
1245	-7448618	-7343557	-7400933	-7412064	-7460642	-7540315	-7427888	-7417273	-7495787	-7511219
1246	-7448984	-7344148	-7402207	-7412567	-7460786	-7540222	-7427681	-7416224	-7495194	-7509994
1247	-7448881	-7345371	-7403260	-7412978	-7460823	-7540975	-7427861	-7415171	-7495609	-7509148
1248	-7447631	-7345123	-7404240	-7413362	-7461657	-7542733	-7427468	-7416037	-7496105	-7507436
1249	-7446886	-7346117	-7405266	-7413193	-7462037	-7543597	-7427491	-7416598	-7495361	-7504976
1250	-7446390	-7346130	-7406537	-7412666	-7461762	-7546243	-7428095	-7417494	-7494929	-7504159
1251	-7445456	-7346898	-7406965	-7413226	-7462572	-7546395	-7427761	-7417809	-7494763	-7501983
1252	-7443773	-7347511	-7408194	-7415147	-7462588	-7546495	-7428462	-7418440	-7494575	-7501011
1253	-7441628	-7348310	-7408582	-7414295	-7463246	-7545671	-7428347	-7419551	-7494472	-7498940
1254	-7439770	-7349990	-7409160	-7414288	-7462205	-7546659	-7426764	-7420021	-7495659	-7497465
1255	-7437672	-7349358	-7409310	-7414167	-7460323	-7546963	-7426094	-7419543	-7494180	-7497370
1256	-7436844	-7349122	-7408391	-7414288	-7458370	-7545658	-7424813	-7419741	-7492583	-7495995
1257	-7436418	-7347929	-7407832	-7413776	-7457575	-7544317	-7424654	-7418186	-7493153	-7495885
1258	-7436463	-7347962	-7407348	-7414388	-7458732	-7544938	-7423876	-7416887	-7493705	-7493900
1259	-7437658	-7348141	-7407351	-7414014	-7458411	-7545977	-7422567	-7417209	-7493595	-7492995
1260	-7439145	-7347173	-7406067	-7414739	-7459605	-7546438	-7421981	-7416351	-7493420	-7491404
1261	-7440102	-7345587	-7407024	-7416195	-7461687	-7546611	-7422751	-7416030	-7493759	-7489845
1262	-7438663	-7343654	-7406195	-7415783	-7463552	-7547493	-7425659	-7415729	-7492303	-7489315
1263	-7437813	-7341746	-7405357	-7415230	-7463028	-7546688	-7426023	-7416517	-7491343	-7489441
1264	-7435836	-7341027	-7407149	-7415005	-7462681	-7546709	-7426582	-7416473	-7489861	-7489789
1265	-7434705	-7339652	-7407086	-7413108	-7461194	-7547805	-7425965	-7415866	-7489020	-7489213
1266	-7435236	-7339518	-7408461	-7413083	-7460138	-7547267	-7424808	-7416457	-7487629	-7487895
1267	-7433698	-7340340	-7408462	-7412324	-7459293	-7547174	-7423510	-7415696	-7488568	-7487728
1268	-7433384	-7342158	-7409323	-7412024	-7459579	-7548074	-7422561	-7414493	-7488049	-7487529
1269	-7433202	-7343560	-7408453	-7412304	-7459705	-7548045	-7421383	-7414653	-7487226	-7486658
1270	-7432034	-7343786	-7407752	-7413163	-7460572	-7548605	-7421287	-7413426	-7485394	-7486010
1271	-7433023	-7344078	-7405942	-7412303	-7460680	-7547952	-7421549	-7413111	-7483636	-7485331
1272	-7432170	-7344052	-7405475	-7411483	-7461845	-7549404	-7421461	-7412415	-7481387	-7483995
1273	-7430896	-7343044	-7406073	-7411391	-7461339	-7549448	-7420918	-7411122	-7478940	-7482913
1274	-7429334	-7343666	-7404583	-7410282	-7459782	-7550652	-7421805	-7409730	-7476537	-7483168
1275	-7429073	-7342986	-7402765	-7409655	-7458049	-7550612	-7422266	-7408334	-7476697	-7483078
1276	-7428898	-7343503	-7401855	-7410572	-7456416	-7550853	-7423098	-7406375	-7478332	-7483275
1277	-7427714	-7343152	-7400376	-7410002	-7454869	-7551230	-7422882	-7403511	-7479935	-7483144
1278	-7428009	-7343386	-7398333	-7407967	-7454110	-7551423	-7422078	-7401489	-7479999	-7481117
1279	-7428138	-7341710	-7396343	-7406791	-7454087	-7552132	-7421162	-7401205	-7478687	-7480998
1280	-7427664	-7341419	-7396244	-7406519	-7454490	-7553024	-7421423	-7401846	-7477811	-7482222
1281	-7428218	-7340513	-7396809	-7404283	-7455835	-7554813	-7420752	-7402665	-7477148	-7481367
1282	-7427183	-7340732	-7395278	-7403492	-7452835	-7554421	-7419514	-7402336	-7476290	-7481530
1283	-7424665	-7341757	-7395740	-7403396	-7450827	-7554279	-7418939	-7403604	-7475904	-7481736
1284	-7425752	-7341600	-7396085	-7404028	-7449104	-7554295	-7417865	-7402984	-7475153	-7481963
1285	-7425127	-7339731	-7395525	-7404944	-7447640	-7555180	-7417957	-7403544	-7473330	-7481750
