#Pos	Sites-1	Sites-2	Sites-3	Sites-4	Sites-5	Sites-6	Sites-7	Sites-8	Sites-9	Sites-10
586	-9043207	-8958724	-8984566	-8852540	-8939392	-8955089	-8982976	-8995531	-8998342	-8955982
587	-9043520	-8958407	-8983880	-8851906	-8938885	-8954841	-8983645	-8995423	-8998404	-8955725
588	-9043443	-8958189	-8984001	-8851923	-8938332	-8955456	-8984634	-8997190	-8999427	-8955004
589	-9043975	-8956684	-8984317	-8852451	-8939646	-8955171	-8986051	-8997340	-8999612	-8955430
590	-9043771	-8957546	-8984452	-8853701	-8939735	-8953511	-8983824	-8997743	-9000461	-8955307
591	-9042629	-8958268	-8984000	-8853102	-8939864	-8952540	-8983623	-8997261	-9000295	-8955946
592	-9041618	-8958737	-8983811	-8852778	-8938493	-8952744	-8983365	-8997619	-9000445	-8955919
593	-9042317	-8959234	-8982887	-8852974	-8939282	-8952039	-8982646	-8998001	-9000849	-8956185
594	-9043559	-8958724	-8982287	-8851424	-8938974	-8951800	-8982049	-8999688	-9001913	-8956228
595	-9045121	-8958748	-8982033	-8851538	-8939039	-8951230	-8982019	-8998848	-9002139	-8956474
596	-9044582	-8958471	-8982183	-8851045	-8939468	-8951053	-8982139	-8998049	-9002580	-8956479
597	-9044947	-8958311	-8982462	-8851612	-8938724	-8950508	-8982113	-8997480	-9002239	-8956974
598	-9044462	-8957787	-8982703	-8851601	-8940784	-8950534	-8981849	-8998354	-9002849	-8956375
599	-9042538	-8958766	-8982855	-8851013	-8942025	-8951443	-8982106	-8999758	-9004103	-8956514
600	-9043073	-8959564	-8983325	-8849852	-8941963	-8952008	-8981876	-9000300	-9003806	-8957509
601	-9041930	-8960906	-8983509	-8850248	-8942767	-8953219	-8983243	-9000767	-9004033	-8957797
602	-9040744	-8961054	-8982969	-8849031	-8943066	-8952778	-8983918	-8999800	-9004856	-8957947
603	-9040356	-8960381	-8981672	-8848360	-8943651	-8953645	-8983492	-8999987	-9005423	-8957866
604	-9039769	-8960039	-8981969	-8848709	-8944589	-8953427	-8983491	-9000692	-9004538	-8956756
605	-9040390	-8960714	-8981261	-8848672	-8944376	-8952741	-8984593	-9001788	-9004853	-8955065
606	-9041752	-8962147	-8981266	-8848897	-8944571	-8953107	-8985260	-9002600	-9004975	-8954563
607	-9041999	-8962199	-8980524	-8847863	-8944830	-8953396	-8985539	-9002149	-9004972	-8954148
608	-9043544	-8962197	-8980162	-8848683	-8945656	-8953632	-8985192	-9002274	-9005255	-8953344
609	-9043848	-8961636	-8978221	-8848577	-8944634	-8954475	-8985956	-9002362	-9005952	-8952903
610	-9045282	-8961643	-8977654	-8849388	-8944824	-8955056	-8987230	-9002921	-9005232	-8954066
611	-9045839	-8961724	-8977494	-8849655	-8942754	-8954491	-8986720	-9002534	-9006070	-8954191
612	-9047028	-8961632	-8977171	-8850260	-8941616	-8954417	-8986711	-9002647	-9005801	-8953584
613	-9047655	-8961475	-8977842	-8849704	-8940968	-8954876	-8987201	-9002204	-9006646	-8954074
614	-9048024	-8961804	-8977620	-8848959	-8941735	-8954089	-8986635	-9003307	-9007418	-8953993
615	-9046779	-8962017	-8977313	-8848595	-8942332	-8954847	-8986167	-9004622	-9008337	-8953649
616	-9046322	-8962313	-8977550	-8848016	-8941784	-8954565	-8986704	-9002865	-9007668	-8953683
617	-9047149	-8962921	-8979094	-8846890	-8941794	-8955292	-8985845	-9003802	-9008176	-8953511
618	-9047725	-8962851	-8978114	-8846856	-8942586	-8955429	-8984905	-9003373	-9008013	-8953883
619	-9046980	-8962610	-8977466	-8846886	-8943302	-8956450	-8984177	-9002871	-9007231	-8954335
620	-9047056	-8961866	-8978944	-8846571	-8942791	-8956406	-8983965	-9003220	-9006888	-8953264
621	-9046150	-8961706	-8978842	-8845986	-8942351	-8955976	-8984738	-9002337	-9006986	-8951245
622	-9045376	-8961876	-8979561	-8845445	-8943119	-8955444	-8983843	-9003430	-9006784	-8952917
623	-9045577	-8961948	-8980056	-8846311	-8943220	-8955088	-8983031	-9003727	-9006386	-8952101
624	-9046221	-8962028	-8979224	-8844873	-8943497	-8955149	-8983210	-9002750	-9006427	-8952631
625	-9046146	-8962853	-8978698	-8846552	-8943835	-8955093	-8982735	-9003455	-9006565	-8952462
626	-9047544	-8963545	-8977176	-8845510	-8944785	-8956372	-8982624	-9003774	-9007615	-8952329
627	-9048328	-8964424	-8979430	-8847076	-8944284	-8955314	-8982521	-9003918	-9006600	-8951400
628	-9048736	-8965027	-8980741	-8846443	-8943091	-8956303	-8983962	-9003635	-9007826	-8951901
629	-9048443	-8966048	-8981473	-8847958	-8943340	-8957237	-8984284	-9003870	-9009178	-8951579
630	-9049054	-8965744	-8981490	-8847927	-8943452	-8958722	-8984671	-9003899	-9008401	-8951477
631	-9048013	-8965977	-8982613	-8847497	-8942897	-8959524	-8984290	-9006187	-9008180	-8952334
632	-9047266	-8966610	-8982629	-8847760	-8943247	-8959475	-8985734	-9005177	-9007252	-8951758
633	-9046840	-8965842	-8982689	-8847296	-8942442	-8958752	-8985422	-9006100	-9007467	-8951527
634	-9048129	-8965895	-8982963	-8846677	-8942480	-8959961	-8984975	-9006620	-9006947	-8950424
635	-9047910	-8964844	-8981859	-8847292	-8942492	-8959712	-8985039	-9005425	-9007389	-8951857
636	-9047739	-8964048	-8981823	-8847041	-8942530	-8960640	-8984673	-9005618	-9008439	-8951625
637	-9048506	-8964007	-8980955	-8847522	-8942076	-8961212	-8983895	-9004968	-9008923	-8952874
638	-9049237	-8964643	-8980939	-8848351	-8940633	-8961096	-8984096	-9005964	-9009066	-8952599
639	-9049281	-8964369	-8980560	-8848979	-8939997	-8960184	-8984376	-9007379	-9009452	-8954360
640	-9049423	-8963894	-8981081	-8848875	-8940662	-8960294	-8984782	-9007887	-9008008	-8954701
641	-9049519	-8964366	-8982306	-8848807	-8940864	-8959203	-8986989	-9008092	-9007294	-8955525
642	-9048073	-8965632	-8982459	-8848335	-8939825	-8959733	-8988323	-9008199	-9006348	-8954917
643	-9047548	-8965228	-8982178	-8849301	-8939717	-8960596	-8988882	-9005820	-9006549	-8954716
644	-9047205	-8964744	-8982698	-8848968	-8939134	-8962516	-8988391	-9005707	-9005555	-8955497
645	-9047168	-8963470	-8983503	-8848718	-8939220	-8962556	-8988702	-9005786	-9004792	-8954799
646	-9045606	-8963782	-8983385	-8849122	-8939806	-8961490	-8988979	-9005963	-9004377	-8955690
647	-9044944	-8964696	-8983069	-8849274	-8940164	-8962830	-8988143	-9006471	-9004898	-8955625
648	-9045321	-8965488	-8983313	-8848852	-8940184	-8963139	-8988317	-9005954	-9004911	-8955131
649	-9044624	-8964917	-8984364	-8848745	-8939249	-8962825	-8987749	-9005979	-9004459	-8955356
650	-9044845	-8963823	-8984309	-8849241	-8939798	-8961353	-8987101	-9007077	-9003905	-8954330
651	-9045142	-8964093	-8984044	-8848838	-8939126	-8960237	-8987173	-9007248	-9004395	-8953342
652	-9044352	-8962995	-8985022	-8848729	-8939000	-8960146	-8987421	-9007471	-9003597	-8954115
653	-9045370	-8962671	-8985432	-8848801	-8940296	-8959708	-8987268	-9007789	-9003999	-8953885
654	-9045781	-8962232	-8985696	-8849110	-8940089	-8960245	-8987530	-9008427	-9004667	-8954354
655	-9045933	-8961204	-8985725	-8848711	-8938865	-8958765	-8987807	-9007980	-9004082	-8956102
656	-9044933	-8961526	-8986941	-8848845	-8938544	-8959710	-8986779	-9009093	-9004413	-8956230
657	-9045380	-8959412	-8986240	-8849956	-8938513	-8960438	-8986978	-9009846	-9003963	-8956612
658	-9045514	-8959228	-8985629	-8849759	-8937922	-8960753	-8987648	-9009561	-9004201	-8956113
659	-9044884	-8959483	-8986433	-8849632	-8936995	-8959235	-8988452	-9009697	-9004119	-8957266
660	-9044148	-8960639	-8987338	-8848673	-8937183	-8958652	-8987575	-9008905	-9004748	-8957026
661	-9044479	-8961121	-8985534	-8849166	-8938192	-8958614	-8987036	-9006893	-9004454	-8957183
662	-9044846	-8961735	-8985896	-8848783	-8937583	-8958185	-8986161	-9007529	-9003393	-8957570
663	-9045488	-8961890	-8986577	-8847135	-8938101	-8958779	-8985148	-9007199	-9003139	-8956678
664	-9043957	-8961545	-8987354	-8846921	-8937858	-8957375	-8984429	-9007370	-9002652	-8956055
665	-9045867	-8960992	-8986977	-8845743	-8938209	-8956525	-8985119	-9007010	-9001868	-8956835
666	-9045463	-8960882	-8986754	-8846485	-8939752	-8956551	-8985377	-9007768	-9002640	-8955542
667	-9044660	-8961864	-8987537	-8846642	-8940024	-8957072	-8985049	-9008454	-9003451	-8956697
668	-9045840	-8962940	-8987523	-8846924	-8939349	-8956301	-8986031	-9008378	-9003431	-8958134
669	-9046074	-8962909	-8987137	-8847466	-8939002	-8955562	-8986020	-9009862	-9003536	-8958788
670	-9046370	-8962245	-8986476	-8847448	-8939289	-8956449	-8987272	-9010101	-9003105	-8958861
671	-9046544	-8961771	-8986181	-8845793	-8937562	-8956801	-8989220	-9010184	-9002277	-8958911
672	-9046639	-8961611	-8985992	-8845800	-8937799	-8956337	-8989955	-9010039	-9001844	-8958387
673	-9047097	-8962335	-8986849	-8845435	-8938121	-8956192	-8989194	-9008778	-9001218	-8959632
674	-9047206	-8962826	-8986496	-8845314	-8938893	-8955814	-8989339	-9009334	-9001393	-8960136
675	-9047862	-8963287	-8984845	-8844717	-8938749	-8953968	-8988944	-9009841	-9000320	-8959632
676	-9046473	-8962887	-8984531	-8845174	-8938654	-8954258	-8989204	-9010331	-9001515	-8959484
677	-9046148	-8963530	-8984975	-8845258	-8937915	-8954957	-8989512	-9010722	-9000684	-8959768
678	-9046488	-8965184	-8984376	-8845797	-8937121	-8953538	-8990053	-9011099	-9000965	-8959274
679	-9045809	-8966469	-8984991	-8846894	-8935834	-8953333	-8990972	-9010295	-9000420	-8957811
680	-9045391	-8966761	-8984765	-8847334	-8934343	-8953170	-8990366	-9010575	-9000707	-8958453
681	-9045274	-8966636	-8984802	-8847193	-8933870	-8953472	-8991530	-9010998	-9001207	-8959062
682	-9044427	-8967312	-8985423	-8847452	-8933204	-8954051	-8990378	-9010465	-9001089	-8959280
683	-9044438	-8967499	-8985389	-8847490	-8932723	-8953716	-8989901	-9010528	-9001404	-8958355
684	-9043744	-8968256	-8984626	-8848655	-8932319	-8953709	-8988402	-9009947	-9001905	-8958979
685	-9043280	-8968841	-8983774	-8848079	-8932266	-8954887	-8989307	-9009168	-9001854	-8958794
686	-9042796	-8968578	-8982332	-8848471	-8932630	-8954354	-8988894	-9008900	-9001720	-8958596
687	-9043015	-8969077	-8981776	-8847016	-8933003	-8954872	-8988609	-9009607	-9001381	-8958684
688	-9043156	-8968271	-8980747	-8846842	-8932535	-8955027	-8988124	-9010319	-9002030	-8960343
689	-9042783	-8968685	-8979280	-8846104	-8932595	-8954714	-8989396	-9009486	-9002666	-8961095
690	-9042811	-8968591	-8979100	-8846640	-8931083	-8954897	-8988336	-9008159	-9004871	-8962239
691	-9044013	-8969447	-8979848	-8846566	-8931630	-8953720	-8988636	-9009436	-9005131	-8962720
692	-9043749	-8969466	-8979689	-8847178	-8931620	-8953014	-8988576	-9009256	-9004318	-8963667
693	-9043794	-8968577	-8978658	-8847246	-8931469	-8952162	-8988935	-9008937	-9004927	-8963300
694	-9042770	-8968928	-8978598	-8847735	-8931530	-8951879	-8988430	-9009469	-9003903	-8963794
695	-9042427	-8969039	-8977416	-8848008	-8932017	-8951597	-8988642	-9010092	-9004420	-8964076
696	-9041695	-8971046	-8977079	-8848230	-8931612	-8952333	-8987210	-9012129	-9004881	-8964281
697	-9041743	-8972013	-8975919	-8847982	-8932021	-8951818	-8987242	-9012716	-9005499	-8964647
698	-9041234	-8970793	-8975869	-8848942	-8931701	-8952192	-8987756	-9011886	-9006115	-8964741
699	-9040415	-8970799	-8975321	-8848864	-8931901	-8951180	-8987361	-9012044	-9008316	-8965547
700	-9040736	-8970843	-8974432	-8847946	-8931863	-8951000	-8986523	-9010776	-9008821	-8966065
701	-9040318	-8969600	-8974766	-8848856	-8932568	-8950513	-8986377	-9010567	-9008560	-8966414
702	-9040439	-8970108	-8974437	-8850160	-8932653	-8950978	-8985603	-9012350	-9007804	-8966149
703	-9041578	-8969854	-8974650	-8850899	-8932385	-8951410	-8985687	-9012211	-9007322	-8965428
704	-9043670	-8970325	-8974538	-8850885	-8933349	-8949416	-8985956	-9012388	-9006279	-8965449
705	-9043310	-8969298	-8973440	-8851093	-8932935	-8948925	-8985546	-9011853	-9005958	-8966444
706	-9043581	-8969707	-8974382	-8852076	-8933186	-8949476	-8986640	-9011721	-9006760	-8965730
707	-9043645	-8969120	-8974891	-8852247	-8933082	-8950072	-8986028	-9009640	-9007132	-8965087
708	-9043117	-8969341	-8975616	-8852064	-8932599	-8951298	-8986190	-9009289	-9007132	-8964811
709	-9042725	-8968204	-8974998	-8851495	-8932952	-8952942	-8986143	-9009781	-9005280	-8965548
710	-9043045	-8968159	-8974946	-8851394	-8932149	-8954463	-8986580	-9009413	-9003708	-8965386
711	-9043996	-8967731	-8975204	-8853145	-8933582	-8954082	-8986813	-9008400	-9004796	-8964981
712	-9044269	-8967005	-8975924	-8852775	-8933032	-8953749	-8987430	-9009556	-9003853	-8964431
713	-9044513	-8966108	-8977188	-8853831	-8933147	-8955036	-8986381	-9008724	-9002634	-8963873
714	-9044585	-8965565	-8977958	-8855261	-8933368	-8955226	-8985885	-9009523	-9002249	-8963779
715	-9044633	-8964742	-8977651	-8856455	-8933265	-8955594	-8987517	-9009795	-9003532	-8965048
716	-9045707	-8965522	-8977218	-8856497	-8933903	-8955836	-8988986	-9009810	-9002849	-8965502
717	-9046525	-8965335	-8976169	-8856395	-8933281	-8955828	-8988616	-9009535	-9002680	-8965705
718	-9047753	-8965290	-8975607	-8856558	-8931894	-8956030	-8990239	-9008513	-9001380	-8965761
719	-9048557	-8964902	-8974790	-8856998	-8931307	-8955914	-8990986	-9007373	-9002652	-8964738
720	-9048552	-8964401	-8974220	-8856765	-8929761	-8955363	-8991003	-9008517	-9003114	-8962789
721	-9049652	-8963867	-8975316	-8855930	-8930428	-8956287	-8991601	-9009300	-9002373	-8962113
722	-9049509	-8963710	-8976260	-8855990	-8931810	-8955704	-8993233	-9009685	-9002509	-8961042
723	-9049356	-8964029	-8976059	-8854835	-8932525	-8955662	-8992762	-9009109	-9003781	-8962037
724	-9048706	-8963966	-8976170	-8856088	-8932772	-8955896	-8992818	-9008038	-9003421	-8962877
725	-9047935	-8962295	-8976264	-8855641	-8931976	-8956173	-8992637	-9007014	-9004125	-8964227
726	-9046946	-8961277	-8977379	-8856526	-8931625	-8956683	-8991254	-9006882	-9003867	-8964165
727	-9046114	-8961652	-8978498	-8856174	-8930225	-8955952	-8991431	-9007106	-9003335	-8964780
728	-9046118	-8961405	-8979547	-8856667	-8931141	-8955591	-8990862	-9007035	-9003328	-8965956
729	-9045856	-8961766	-8979977	-8856727	-8931039	-8956512	-8990999	-9007153	-9002153	-8966238
730	-9046733	-8961117	-8979990	-8857098	-8932264	-8956668	-8991471	-9006671	-9002676	-8967564
731	-9045988	-8961184	-8980031	-8857394	-8932961	-8957475	-8991358	-9007432	-9002257	-8967729
732	-9044925	-8961478	-8980345	-8858184	-8932871	-8958608	-8991000	-9008656	-9002136	-8967687
733	-9045292	-8960623	-8980669	-8858335	-8931632	-8959581	-8991463	-9008260	-9001875	-8968925
734	-9046029	-8960945	-8979993	-8859120	-8930454	-8959028	-8992625	-9008066	-9003221	-8969151
735	-9046202	-8961502	-8979469	-8860650	-8930818	-8958957	-8993168	-9007574	-9003863	-8969288
736	-9045921	-8960867	-8978924	-8861385	-8930552	-8958180	-8992204	-9007677	-9003297	-8969778
737	-9045228	-8960461	-8980937	-8861446	-8930401	-8958769	-8993124	-9008243	-9003090	-8969805
738	-9044529	-8959795	-8980565	-8860511	-8929807	-8957608	-8993281	-9007748	-9003503	-8970284
739	-9044908	-8959787	-8979344	-8861550	-8930018	-8958063	-8992935	-9007471	-9005233	-8970728
740	-9047038	-8960386	-8977647	-8860763	-8930181	-8957959	-8992671	-9007439	-9005563	-8972275
741	-9047523	-8960728	-8976962	-8862887	-8929718	-8958723	-8992346	-9007440	-9006419	-8972388
742	-9048132	-8961515	-8977783	-8862736	-8930199	-8958682	-8992440	-9008153	-9006335	-8972955
743	-9046444	-8961883	-8979080	-8863732	-8930450	-8959208	-8992975	-9008503	-9005770	-8972584
744	-9046631	-8961023	-8978511	-8862627	-8930523	-8959745	-8992821	-9008045	-9004823	-8971225
745	-9046913	-8960514	-8979638	-8862257	-8929731	-8960981	-8992603	-9007900	-9005305	-8971042
746	-9046334	-8960004	-8978927	-8861181	-8930837	-8961386	-8991886	-9007961	-9006480	-8971193
747	-9046151	-8960730	-8979013	-8860306	-8930680	-8960715	-8991043	-9007104	-9006766	-8971645
748	-9046377	-8960512	-8979180	-8860777	-8930001	-8959173	-8990315	-9006459	-9005659	-8971969
749	-9046798	-8961444	-8979112	-8860747	-8930515	-8958841	-8990563	-9006548	-9005210	-8972775
750	-9047565	-8960594	-8979193	-8861035	-8931204	-8959295	-8991715	-9006629	-9006422	-8970626
751	-9047734	-8959779	-8979452	-8860183	-8931218	-8958819	-8990662	-9007148	-9006768	-8970875
752	-9048428	-8959724	-8979853	-8861106	-8931243	-8959322	-8990391	-9007344	-9007054	-8971077
753	-9048311	-8960376	-8979943	-8861079	-8931362	-8959337	-8991928	-9006559	-9007206	-8970841
754	-9048031	-8961039	-8980009	-8860824	-8930947	-8959876	-8992121	-9007164	-9007013	-8969390
755	-9047880	-8961534	-8980390	-8861238	-8930311	-8958934	-8992345	-9007468	-9006940	-8968672
756	-9048512	-8961879	-8980421	-8861324	-8932375	-8959118	-8992719	-9006505	-9006034	-8968061
757	-9049055	-8962808	-8980350	-8861179	-8933577	-8959139	-8993398	-9006038	-9005231	-8968307
758	-9048054	-8962970	-8980667	-8860844	-8933999	-8959078	-8992593	-9005350	-9005561	-8968103
759	-9048754	-8963241	-8980022	-8860762	-8934179	-8958255	-8992919	-9004965	-9006117	-8967518
760	-9047660	-8961688	-8980531	-8860833	-8934976	-8959408	-8992701	-9005010	-9005934	-8967081
761	-9048644	-8961610	-8981214	-8861141	-8934795	-8958250	-8992371	-9003977	-9006714	-8967027
762	-9048987	-8961132	-8981861	-8859097	-8935194	-8956660	-8991529	-9004805	-9005265	-8967407
763	-9047032	-8961370	-8981492	-8859513	-8935087	-8956302	-8991735	-9004917	-9003554	-8967023
764	-9047134	-8962138	-8980413	-8859298	-8934519	-8957833	-8992728	-9006484	-9003969	-8966951
765	-9047450	-8961165	-8980174	-8859325	-8935053	-8958768	-8992542	-9006248	-9003299	-8966897
766	-9047172	-8961007	-8980252	-8859718	-8936274	-8958524	-8991934	-9006666	-9003556	-8966913
767	-9046629	-8960182	-8980387	-8860870	-8937844	-8957783	-8990671	-9007976	-9003990	-8966191
768	-9046849	-8959702	-8980508	-8860614	-8938162	-8958039	-8990465	-9008160	-9004944	-8966879
769	-9046925	-8961492	-8981138	-8861024	-8938427	-8959216	-8990288	-9008308	-9004546	-8966340
770	-9047932	-8961434	-8982404	-8861879	-8939043	-8959370	-8990598	-9007948	-9003738	-8967148
771	-9049160	-8961162	-8981953	-8863428	-8940037	-8958293	-8990149	-9009547	-9004333	-8966887
772	-9049261	-8960882	-8981419	-8863844	-8940598	-8958626	-8989153	-9008844	-9003908	-8968038
773	-9049992	-8960442	-8980021	-8864157	-8941074	-8958922	-8988829	-9008670	-9004485	-8968491
774	-9050144	-8961841	-8980035	-8864399	-8942033	-8959941	-8988395	-9008468	-9003931	-8967973
775	-9050735	-8960848	-8977883	-8863302	-8942643	-8959799	-8989286	-9008274	-9004334	-8968100
776	-9050792	-8962058	-8978043	-8862868	-8943392	-8959891	-8989154	-9008481	-9003910	-8968212
777	-9051999	-8963381	-8977611	-8863577	-8943948	-8960908	-8989135	-9008738	-9003728	-8968829
778	-9053127	-8964172	-8977924	-8863111	-8943636	-8962279	-8988821	-9009469	-9003984	-8968849
779	-9053238	-8964241	-8978930	-8863104	-8944051	-8962459	-8987822	-9010385	-9003748	-8969421
780	-9052577	-8963762	-8979136	-8863189	-8944847	-8961952	-8988352	-9010696	-9004571	-8968825
781	-9052006	-8963447	-8978707	-8861606	-8944507	-8961419	-8988856	-9010746	-9005839	-8968845
782	-9052432	-8963035	-8979078	-8863240	-8945430	-8961326	-8988837	-9011273	-9005380	-8968308
783	-9053500	-8962404	-8978345	-8863190	-8946261	-8961424	-8989182	-9011241	-9005786	-8968523
784	-9053196	-8962583	-8977693	-8864518	-8946645	-8961466	-8989599	-9011830	-9005673	-8967951
785	-9051960	-8962948	-8979078	-8863549	-8945956	-8960290	-8988682	-9012277	-9004539	-8968111
786	-9052350	-8962257	-8978936	-8863896	-8945809	-8958392	-8988572	-9011796	-9003442	-8967742
787	-9052986	-8962320	-8980016	-8863900	-8945623	-8958195	-8989019	-9011989	-9002846	-8968266
788	-9052636	-8963561	-8979690	-8863246	-8946643	-8957235	-8988793	-9011075	-9003246	-8967545
789	-9053598	-8964876	-8979998	-8862474	-8947003	-8956465	-8987729	-9010660	-9002247	-8967494
790	-9052643	-8965335	-8979928	-8862860	-8948588	-8956541	-8986750	-9010757	-9001796	-8968806
791	-9051858	-8965533	-8980050	-8863775	-8948457	-8956159	-8985986	-9012560	-9002549	-8968682
792	-9052711	-8966417	-8981303	-8863135	-8947826	-8957170	-8987116	-9012132	-9001738	-8967345
793	-9054185	-8967111	-8981569	-8862766	-8947314	-8957604	-8986848	-9012338	-9002230	-8965846
794	-9051682	-8967363	-8981888	-8862537	-8948507	-8958735	-8986233	-9011877	-9002236	-8965222
795	-9052002	-8966956	-8981554	-8861642	-8949189	-8959765	-8985734	-9012282	-9002285	-8964972
796	-9051437	-8966653	-8981026	-8861136	-8948352	-8959710	-8985191	-9012214	-9002923	-8965769
797	-9051263	-8965042	-8981501	-8860717	-8948937	-8960390	-8985894	-9012883	-9002653	-8965010
798	-9051432	-8964247	-8980651	-8860395	-8948859	-8961107	-8985235	-9012638	-9002259	-8965761
799	-9051660	-8964145	-8981643	-8860163	-8948485	-8962062	-8985513	-9012853	-9001635	-8965175
800	-9051329	-8964304	-8980121	-8859849	-8948415	-8961605	-8986586	-9012863	-9001360	-8965529
801	-9051035	-8964206	-8980841	-8859277	-8948849	-8960994	-8987451	-9012938	-9002049	-8964105
802	-9050778	-8963118	-8980346	-8858353	-8949792	-8962267	-8989245	-9012787	-9001532	-8965443
803	-9050589	-8963559	-8981160	-8858584	-8950363	-8963179	-8989685	-9013714	-9000915	-8965044
804	-9050908	-8964394	-8983216	-8858211	-8950813	-8963229	-8989266	-9014081	-9001423	-8966444
805	-9050707	-8965276	-8984561	-8857180	-8949796	-8963161	-8989598	-9014501	-9001174	-8966594
806	-9050329	-8966309	-8985059	-8857857	-8949651	-8962885	-8989473	-9015483	-9002691	-8965758
807	-9049683	-8967060	-8986739	-8857883	-8949347	-8962279	-8989385	-9015554	-9003605	-8965112
808	-9049974	-8967291	-8988118	-8858565	-8950405	-8962041	-8989123	-9014242	-9002758	-8965036
809	-9049576	-8967062	-8989522	-8859262	-8950878	-8961959	-8990069	-9014801	-9001309	-8963543
810	-9048772	-8967421	-8987316	-8859270	-8951424	-8963466	-8990112	-9014047	-9001620	-8964378
811	-9049050	-8967228	-8987743	-8859895	-8950430	-8963535	-8989681	-9013557	-9003487	-8963894
812	-9048363	-8968189	-8988060	-8858942	-8949499	-8964047	-8990311	-9013791	-9003102	-8963158
813	-9048757	-8967865	-8987990	-8857489	-8949218	-8963949	-8991829	-9012885	-9003113	-8963242
814	-9048687	-8967330	-8989076	-8856775	-8947531	-8962795	-8992334	-9012805	-9002506	-8963274
815	-9049013	-8966967	-8988825	-8856331	-8947250	-8963730	-8993159	-9011843	-9001562	-8964284
816	-9049018	-8967255	-8989048	-8855749	-8947105	-8963624	-8993858	-9011774	-9001215	-8963893
817	-9049133	-8967494	-8988722	-8855147	-8947612	-8964972	-8993461	-9012405	-9001687	-8962970
818	-9049242	-8966438	-8989396	-8855392	-8946601	-8964716	-8993755	-9012304	-9000438	-8961941
819	-9048650	-8966735	-8989686	-8855538	-8946278	-8964276	-8992765	-9012917	-9000170	-8961405
820	-9048406	-8967220	-8991011	-8855165	-8946814	-8964545	-8993158	-9012981	-8999507	-8960671
821	-9049015	-8967252	-8992187	-8854404	-8946642	-8965900	-8994378	-9011446	-9000275	-8959949
822	-9048008	-8968062	-8992907	-8854385	-8946566	-8965449	-8994832	-9011798	-9000626	-8959420
823	-9046438	-8968102	-8991450	-8853692	-8946029	-8964488	-8994338	-9011213	-9001150	-8960012
824	-9047787	-8969447	-8992338	-8854705	-8946455	-8963822	-8995597	-9011506	-9000520	-8960408
825	-9048840	-8969236	-8991963	-8855245	-8946528	-8962854	-8995358	-9010940	-9000887	-8959498
826	-9049333	-8969762	-8991961	-8855384	-8945945	-8960374	-8995645	-9010716	-9000577	-8960271
827	-9050542	-8969944	-8991782	-8856261	-8946947	-8959562	-8995093	-9011242	-9001360	-8960207
828	-9050907	-8970381	-8991792	-8856221	-8947403	-8960116	-8995987	-9009882	-9002523	-8959211
829	-9051242	-8971120	-8992233	-8855670	-8947544	-8960348	-8996899	-9009034	-9002385	-8958891
830	-9050979	-8971750	-8993194	-8854704	-8947730	-8960199	-8998123	-9010341	-9001079	-8958363
831	-9050052	-8972574	-8993836	-8856025	-8947106	-8960737	-8998438	-9010756	-9001448	-8958214
832	-9050588	-8972686	-8993861	-8856037	-8947167	-8960752	-9000030	-9011243	-9001559	-8959254
833	-9050102	-8971710	-8993685	-8855005	-8947091	-8960058	-8998870	-9011276	-9001502	-8959158
834	-9050293	-8972412	-8994319	-8854720	-8948337	-8958845	-8998393	-9011522	-9001260	-8959275
835	-9049902	-8972616	-8994737	-8855336	-8948436	-8958844	-8996924	-9011580	-9003025	-8959125
836	-9049202	-8974211	-8995776	-8855457	-8949344	-8958945	-8997485	-9010963	-9002890	-8959559
837	-9049054	-8974042	-8996109	-8855208	-8949708	-8958538	-8996255	-9009931	-9001591	-8959189
838	-9047929	-8973450	-8997089	-8856247	-8949758	-8958782	-8996734	-9010121	-9001023	-8960553
839	-9047976	-8974379	-8996770	-8856318	-8950654	-8958082	-8996088	-9008951	-9001494	-8962257
840	-9048075	-8976096	-8996385	-8858260	-8950159	-8958232	-8996432	-9008532	-9000901	-8963669
841	-9048594	-8977222	-8997270	-8858439	-8948585	-8959038	-8994872	-9008672	-9000992	-8963452
842	-9047932	-8978160	-8997299	-8858526	-8947542	-8959895	-8995491	-9007943	-9000666	-8963483
843	-9047488	-8978641	-8997289	-8860227	-8946623	-8959478	-8995797	-9008155	-9000186	-8963076
844	-9047910	-8979049	-8997196	-8861235	-8946990	-8958307	-8996760	-9008370	-8999268	-8962863
845	-9049257	-8978916	-8997027	-8861892	-8947319	-8957217	-8996792	-9008651	-9000231	-8962839
846	-9050142	-8979645	-8996109	-8862735	-8947106	-8957677	-8996440	-9006929	-9000974	-8962783
847	-9050823	-8980465	-8994994	-8862723	-8946815	-8958083	-8997187	-9008213	-9000735	-8961464
848	-9050465	-8979896	-8995922	-8862856	-8947382	-8958034	-8996790	-9008543	-9001960	-8961274
849	-9049977	-8980960	-8994423	-8863080	-8946942	-8958643	-8996889	-9008202	-9001572	-8961553
850	-9050587	-8980944	-8994203	-8863653	-8947636	-8957867	-8996076	-9006829	-9001281	-8962541
851	-9051432	-8979624	-8994141	-8863590	-8946826	-8957167	-8997029	-9006619	-9002323	-8963427
852	-9050665	-8980497	-8995305	-8863080	-8946190	-8957923	-8996930	-9007392	-9003610	-8963150
