#Pos	Sites-1	Sites-2	Sites-3	Sites-4	Sites-5	Sites-6	Sites-7	Sites-8	Sites-9	Sites-10
1419	-7410268	-7358067	-7278714	-7508434	-7435529	-7355850	-7286980	-7452211	-7356162	-7350317
1420	-7412519	-7360629	-7279373	-7509317	-7435959	-7356097	-7288459	-7453290	-7357049	-7350365
1421	-7412003	-7361235	-7279791	-7509885	-7435788	-7357061	-7291390	-7454473	-7356553	-7351577
1422	-7413398	-7363389	-7278905	-7510927	-7436765	-7357616	-7290964	-7454452	-7357831	-7353906
1423	-7412869	-7364645	-7279491	-7512794	-7437754	-7359013	-7291443	-7453142	-7357140	-7356528
1424	-7411860	-7366879	-7279241	-7513081	-7438382	-7360203	-7290046	-7452918	-7356623	-7359176
1425	-7413395	-7368232	-7278855	-7513853	-7439164	-7360920	-7290496	-7452431	-7356455	-7359406
1426	-7413337	-7367878	-7281746	-7515113	-7442256	-7361359	-7289396	-7453588	-7357720	-7359699
1427	-7415342	-7369187	-7282604	-7515330	-7443591	-7360468	-7289112	-7454593	-7360041	-7359511
1428	-7416636	-7368951	-7285759	-7515958	-7443617	-7361716	-7288290	-7456061	-7361448	-7359607
1429	-7418498	-7369185	-7287014	-7516352	-7445426	-7361834	-7287595	-7459114	-7362038	-7359678
1430	-7420576	-7370524	-7289907	-7515640	-7445344	-7363214	-7288090	-7459879	-7363632	-7359507
1431	-7421176	-7370005	-7292269	-7515830	-7445466	-7363944	-7289609	-7461797	-7362287	-7361208
1432	-7422746	-7370790	-7293201	-7518220	-7445505	-7364168	-7290507	-7460666	-7363420	-7362332
1433	-7424507	-7371360	-7294795	-7519011	-7445398	-7364643	-7292450	-7460617	-7365935	-7363124
1434	-7423665	-7370594	-7294832	-7520750	-7443783	-7365541	-7293005	-7460995	-7367704	-7362870
1435	-7425839	-7371666	-7297190	-7520531	-7443997	-7366423	-7293809	-7460942	-7367979	-7362522
1436	-7427118	-7373761	-7297443	-7520087	-7445542	-7367520	-7292930	-7460969	-7369105	-7363641
1437	-7427882	-7375635	-7297722	-7519638	-7446126	-7368830	-7293793	-7461912	-7370006	-7365667
1438	-7428324	-7377272	-7297142	-7519076	-7446556	-7369536	-7294212	-7461793	-7371095	-7366264
1439	-7428442	-7377406	-7296871	-7516215	-7447891	-7371156	-7295535	-7462746	-7370800	-7366980
1440	-7429219	-7378336	-7296325	-7515042	-7447185	-7372864	-7296622	-7463490	-7370581	-7369109
1441	-7429624	-7378464	-7296341	-7514190	-7447671	-7372667	-7297523	-7463266	-7372258	-7371436
1442	-7430917	-7380090	-7296710	-7512245	-7448541	-7374294	-7299000	-7464176	-7372925	-7370940
1443	-7432130	-7381593	-7296776	-7513851	-7449070	-7373960	-7300014	-7464985	-7372970	-7369708
1444	-7432668	-7383158	-7296137	-7516129	-7449062	-7373122	-7301093	-7465716	-7373386	-7367947
1445	-7434727	-7384044	-7295771	-7517709	-7449240	-7374226	-7303045	-7467676	-7376432	-7366606
1446	-7435947	-7384322	-7296003	-7518408	-7450732	-7374450	-7303494	-7466759	-7376847	-7367298
1447	-7436371	-7385396	-7297431	-7519390	-7450446	-7374007	-7303841	-7465313	-7377956	-7367259
1448	-7437116	-7385478	-7297584	-7519984	-7450238	-7374330	-7303711	-7464812	-7379003	-7368141
1449	-7436494	-7386081	-7297271	-7519753	-7449923	-7374611	-7302901	-7465326	-7378904	-7368871
1450	-7436261	-7387859	-7298574	-7519537	-7449918	-7375009	-7305705	-7466336	-7378942	-7369268
1451	-7436510	-7388679	-7298834	-7518622	-7449969	-7375745	-7306200	-7469108	-7379794	-7370151
1452	-7436582	-7387973	-7298962	-7518033	-7449086	-7375680	-7309259	-7470615	-7378604	-7369793
1453	-7436171	-7388451	-7300610	-7518467	-7448795	-7376449	-7312955	-7472872	-7379243	-7369920
1454	-7435492	-7388596	-7300393	-7519642	-7448167	-7376231	-7314730	-7473623	-7380248	-7370369
1455	-7435205	-7387878	-7299822	-7518340	-7448941	-7377206	-7316362	-7474626	-7379011	-7371108
1456	-7435430	-7386307	-7300313	-7519091	-7450351	-7376962	-7316969	-7475846	-7379462	-7371978
1457	-7436690	-7383493	-7300596	-7520150	-7451419	-7375316	-7316447	-7475493	-7380725	-7372905
1458	-7437761	-7383891	-7299846	-7521556	-7452563	-7374294	-7315497	-7475430	-7381902	-7373170
1459	-7437418	-7384278	-7299994	-7521960	-7452879	-7372177	-7316918	-7475840	-7382773	-7374695
1460	-7435548	-7384467	-7299802	-7522298	-7453478	-7371045	-7318210	-7475534	-7383009	-7376045
1461	-7433226	-7384032	-7299977	-7521630	-7453448	-7370751	-7320191	-7474263	-7384721	-7377419
1462	-7433127	-7384265	-7300644	-7521704	-7452149	-7370939	-7321637	-7473385	-7384297	-7379297
1463	-7433495	-7385296	-7301197	-7522435	-7450557	-7370501	-7322364	-7472982	-7383848	-7377864
1464	-7432592	-7383745	-7301358	-7522831	-7450638	-7370292	-7324220	-7474062	-7383700	-7378750
1465	-7432536	-7384191	-7302061	-7523316	-7449425	-7369150	-7325029	-7475328	-7385665	-7379776
1466	-7432003	-7383707	-7303377	-7523269	-7449399	-7369368	-7325067	-7473671	-7384773	-7380807
1467	-7432146	-7384082	-7303775	-7522930	-7450060	-7368179	-7325473	-7473608	-7384753	-7380675
1468	-7434474	-7385426	-7303066	-7522957	-7449843	-7366872	-7325410	-7473870	-7385684	-7380492
1469	-7434460	-7385112	-7302129	-7521967	-7449542	-7366170	-7326366	-7474324	-7385112	-7380273
1470	-7434287	-7383875	-7301509	-7522519	-7448853	-7364665	-7328083	-7474497	-7386679	-7381594
1471	-7434881	-7384508	-7302303	-7522431	-7447724	-7363808	-7330371	-7474326	-7387039	-7382409
1472	-7434903	-7385250	-7302099	-7522773	-7448170	-7362007	-7331407	-7476028	-7387084	-7381821
1473	-7434265	-7383090	-7303016	-7522540	-7447713	-7361018	-7331888	-7477122	-7387302	-7382298
1474	-7433270	-7380103	-7302984	-7522883	-7447932	-7360837	-7331892	-7476782	-7387798	-7383467
1475	-7433576	-7378475	-7303162	-7521729	-7447426	-7359911	-7331302	-7476256	-7389299	-7383350
1476	-7433555	-7378148	-7302576	-7522605	-7447755	-7358140	-7332261	-7477077	-7390020	-7382687
1477	-7433021	-7377032	-7302713	-7522444	-7447947	-7358452	-7332332	-7476895	-7388043	-7383271
1478	-7434449	-7375953	-7303224	-7522045	-7448239	-7358237	-7333784	-7474826	-7387279	-7383806
1479	-7434322	-7375895	-7302160	-7521596	-7448463	-7358120	-7335708	-7474566	-7385611	-7384341
1480	-7433992	-7375909	-7302293	-7520789	-7448895	-7355473	-7336916	-7473856	-7384887	-7384619
1481	-7434543	-7375691	-7302875	-7521130	-7449343	-7354588	-7338535	-7473470	-7384319	-7385274
1482	-7434253	-7375080	-7303472	-7520486	-7450138	-7353232	-7340276	-7474341	-7383176	-7384376
1483	-7432949	-7375423	-7304716	-7519624	-7451415	-7352275	-7339897	-7473537	-7383119	-7385213
1484	-7431732	-7374890	-7303742	-7519366	-7451017	-7350606	-7339295	-7473267	-7381427	-7384560
1485	-7429390	-7373143	-7303150	-7519778	-7450783	-7349565	-7337710	-7472778	-7381936	-7384003
1486	-7428789	-7373979	-7302179	-7519311	-7451819	-7348143	-7339515	-7472428	-7381377	-7385799
1487	-7430266	-7372709	-7302485	-7519474	-7453083	-7346748	-7339335	-7472397	-7380633	-7387823
1488	-7431452	-7372044	-7302715	-7520948	-7453370	-7344667	-7339983	-7472334	-7381449	-7389181
1489	-7429942	-7373302	-7303169	-7521905	-7451732	-7344176	-7341253	-7472808	-7381162	-7390347
1490	-7429333	-7373126	-7305369	-7522311	-7451129	-7342888	-7340281	-7472850	-7379894	-7389978
1491	-7428097	-7372347	-7305233	-7522984	-7451668	-7342023	-7340061	-7471820	-7380986	-7389843
1492	-7426951	-7372061	-7306644	-7523207	-7452143	-7339355	-7340520	-7470201	-7379533	-7388311
1493	-7427326	-7369502	-7306655	-7522405	-7453470	-7338039	-7339706	-7467682	-7377003	-7387244
1494	-7426403	-7368915	-7304927	-7522263	-7452929	-7337650	-7339545	-7467636	-7376951	-7387198
1495	-7425488	-7369172	-7304541	-7521545	-7455019	-7335903	-7339852	-7467246	-7376919	-7387657
1496	-7425309	-7368459	-7303915	-7522554	-7455224	-7332981	-7339565	-7466284	-7375391	-7387809
1497	-7425510	-7370084	-7304998	-7523082	-7453606	-7333755	-7340275	-7466672	-7374835	-7388784
1498	-7423161	-7371942	-7304294	-7523753	-7452475	-7333223	-7339922	-7467716	-7373607	-7389347
1499	-7421370	-7372397	-7305319	-7523803	-7452187	-7332833	-7340279	-7468204	-7372661	-7390067
1500	-7418702	-7371655	-7305141	-7523473	-7452225	-7331379	-7341495	-7468291	-7371659	-7389922
1501	-7417481	-7372430	-7305739	-7523403	-7451753	-7331210	-7339865	-7468234	-7371078	-7389738
1502	-7416303	-7371798	-7304925	-7522607	-7452241	-7331640	-7338722	-7467884	-7370111	-7388926
1503	-7414877	-7371368	-7304759	-7522341	-7451086	-7330435	-7336888	-7466561	-7368979	-7388641
1504	-7413039	-7370703	-7303997	-7521774	-7450757	-7328200	-7335682	-7466006	-7367848	-7386326
1505	-7412596	-7368066	-7304742	-7520763	-7450978	-7325808	-7335268	-7465706	-7368630	-7386310
1506	-7411228	-7366826	-7304772	-7519886	-7451576	-7324832	-7333498	-7464815	-7367130	-7387260
1507	-7411308	-7368238	-7303613	-7518958	-7451171	-7324046	-7332692	-7465294	-7366542	-7386568
1508	-7411889	-7367391	-7302730	-7519571	-7449622	-7323266	-7331068	-7466131	-7365732	-7385638
1509	-7411867	-7366053	-7301986	-7520075	-7449907	-7324116	-7329236	-7466019	-7363774	-7384712
1510	-7411985	-7365451	-7299892	-7519552	-7449103	-7325207	-7328826	-7466292	-7361174	-7382316
1511	-7410774	-7364971	-7300749	-7518400	-7448191	-7325474	-7328414	-7466829	-7360827	-7382057
1512	-7409800	-7363822	-7300937	-7517458	-7447223	-7324804	-7326675	-7465336	-7360639	-7380531
1513	-7408994	-7361601	-7298907	-7516345	-7445981	-7324621	-7325029	-7464073	-7357975	-7379135
1514	-7408110	-7360604	-7298431	-7515356	-7446034	-7323346	-7323360	-7462721	-7356311	-7376708
1515	-7407096	-7359215	-7297298	-7514530	-7445745	-7323036	-7322437	-7462115	-7355554	-7372805
1516	-7404819	-7358743	-7295710	-7514323	-7445404	-7322278	-7319215	-7462176	-7354223	-7371599
1517	-7404195	-7356989	-7294120	-7512561	-7444631	-7320760	-7316081	-7461326	-7353551	-7372018
1518	-7402459	-7356166	-7293093	-7511324	-7442983	-7320528	-7312494	-7459999	-7353092	-7371572
1519	-7402207	-7354008	-7291208	-7510703	-7441582	-7319207	-7311289	-7459182	-7354028	-7370764
1520	-7401288	-7353558	-7289485	-7508876	-7439253	-7318815	-7309716	-7458040	-7354566	-7371096
1521	-7399504	-7352968	-7290299	-7506619	-7438188	-7317936	-7308744	-7457133	-7354116	-7370106
1522	-7398747	-7352794	-7288767	-7505537	-7438298	-7317376	-7308267	-7457132	-7353439	-7368518
1523	-7397313	-7353000	-7286923	-7504562	-7438134	-7315711	-7308064	-7456200	-7352903	-7368715
1524	-7395866	-7353546	-7285386	-7502708	-7437556	-7314684	-7307349	-7455666	-7350427	-7366950
1525	-7395393	-7353549	-7283288	-7501531	-7437449	-7314534	-7305385	-7453372	-7348702	-7364221
1526	-7394051	-7353133	-7281640	-7500691	-7435371	-7314244	-7304503	-7452385	-7346442	-7364530
1527	-7394144	-7353959	-7280249	-7500656	-7432728	-7313329	-7303291	-7451255	-7344151	-7364018
1528	-7393595	-7353844	-7278449	-7500463	-7431017	-7312240	-7301424	-7450036	-7343000	-7364208
1529	-7393301	-7354149	-7279685	-7500161	-7429020	-7312079	-7301207	-7448876	-7342511	-7364547
1530	-7392877	-7353918	-7277617	-7499003	-7428149	-7311525	-7298180	-7448476	-7342337	-7364057
1531	-7392395	-7353766	-7275570	-7496693	-7427488	-7309925	-7297477	-7448746	-7342020	-7363187
1532	-7391052	-7352303	-7275381	-7494890	-7425103	-7308903	-7297091	-7447055	-7342961	-7363018
1533	-7388534	-7352580	-7275130	-7494433	-7422085	-7309193	-7295523	-7446101	-7341752	-7362323
1534	-7387714	-7350368	-7273706	-7493524	-7419628	-7308144	-7294204	-7445251	-7339797	-7362369
1535	-7387495	-7349770	-7271967	-7492631	-7418197	-7307651	-7293553	-7443870	-7339989	-7362668
1536	-7387042	-7346835	-7270984	-7491978	-7416287	-7306434	-7292249	-7442410	-7338023	-7360736
1537	-7387109	-7345891	-7268836	-7492147	-7414738	-7306508	-7290905	-7441952	-7337221	-7359873
1538	-7385308	-7343965	-7265625	-7492310	-7413283	-7307468	-7291308	-7441002	-7335697	-7357910
1539	-7383010	-7341733	-7264429	-7490479	-7411711	-7307224	-7289556	-7440635	-7333934	-7356078
1540	-7381682	-7340946	-7263703	-7488571	-7410283	-7306654	-7285820	-7438837	-7332369	-7355228
1541	-7381590	-7340913	-7262316	-7486508	-7408727	-7305282	-7284593	-7437407	-7330570	-7353364
1542	-7380254	-7339084	-7260462	-7483722	-7407337	-7303946	-7282988	-7435728	-7330027	-7351203
1543	-7378963	-7338510	-7260096	-7481822	-7407423	-7302459	-7280628	-7434616	-7331915	-7348735
1544	-7377206	-7335918	-7260811	-7480119	-7405763	-7302023	-7278366	-7433174	-7331443	-7347320
1545	-7378295	-7334260	-7259166	-7478881	-7404225	-7301145	-7277225	-7432815	-7331565	-7345907
1546	-7376837	-7333026	-7256825	-7477849	-7402891	-7300423	-7277088	-7431798	-7330157	-7343596
1547	-7375837	-7332820	-7254055	-7476259	-7401417	-7299303	-7278169	-7429721	-7330213	-7343102
1548	-7374738	-7331826	-7253835	-7474953	-7399594	-7298193	-7278619	-7426990	-7330662	-7342328
1549	-7373753	-7330910	-7252081	-7474771	-7398119	-7297382	-7276967	-7426576	-7329800	-7342397
1550	-7372432	-7330372	-7251510	-7473682	-7396115	-7298001	-7276133	-7425003	-7328548	-7342285
1551	-7371675	-7328786	-7251361	-7473227	-7394122	-7297783	-7275693	-7423569	-7328143	-7341840
1552	-7370324	-7327289	-7250639	-7473398	-7393419	-7297968	-7273982	-7421465	-7328587	-7339469
1553	-7371788	-7325609	-7249357	-7472604	-7391920	-7297187	-7272292	-7421024	-7328655	-7339356
1554	-7370047	-7324546	-7248179	-7472705	-7391024	-7296272	-7270798	-7420731	-7330270	-7337932
1555	-7369572	-7323599	-7247607	-7472599	-7390395	-7295198	-7271538	-7419556	-7330216	-7336519
1556	-7368244	-7322070	-7246380	-7473596	-7389229	-7295494	-7270053	-7418078	-7328631	-7334340
1557	-7367922	-7321320	-7245588	-7475075	-7387971	-7297511	-7268864	-7418263	-7328504	-7333853
1558	-7368086	-7320372	-7244751	-7476461	-7386509	-7297960	-7268023	-7418996	-7328110	-7334393
1559	-7367786	-7319327	-7244611	-7474954	-7385378	-7298506	-7267038	-7420499	-7328308	-7333368
1560	-7368288	-7317455	-7242539	-7476126	-7384150	-7300039	-7265683	-7422834	-7326516	-7331844
1561	-7367953	-7314722	-7242520	-7479154	-7383978	-7301286	-7265133	-7423152	-7325568	-7331436
1562	-7368176	-7313081	-7240520	-7478756	-7383536	-7302394	-7264638	-7422466	-7324212	-7332033
1563	-7368197	-7311814	-7239282	-7478822	-7383727	-7302223	-7263428	-7421022	-7323722	-7331552
1564	-7367148	-7311374	-7237697	-7478092	-7382944	-7301004	-7262224	-7420574	-7322874	-7331639
1565	-7367115	-7310708	-7236038	-7479965	-7381460	-7300999	-7261725	-7420392	-7321731	-7330874
1566	-7366719	-7309956	-7235575	-7479710	-7380839	-7300095	-7260975	-7418290	-7321080	-7330112
1567	-7365124	-7308895	-7234980	-7477595	-7380089	-7300218	-7260105	-7418987	-7321106	-7329863
1568	-7365123	-7307206	-7234635	-7478646	-7380457	-7300386	-7260118	-7418781	-7321762	-7329221
1569	-7364901	-7305535	-7233478	-7479657	-7382529	-7300458	-7258552	-7418625	-7322489	-7329723
1570	-7364125	-7306073	-7232695	-7481129	-7384073	-7299583	-7258718	-7418186	-7322126	-7328920
1571	-7366206	-7305018	-7232274	-7481377	-7384350	-7300068	-7257938	-7418605	-7320562	-7330387
1572	-7367540	-7304271	-7231643	-7481950	-7384163	-7300526	-7257582	-7416647	-7320027	-7330037
1573	-7368166	-7304111	-7230726	-7480428	-7384276	-7302550	-7255956	-7415956	-7320160	-7329975
1574	-7368653	-7303534	-7230018	-7480276	-7383571	-7302077	-7254296	-7415624	-7320624	-7328903
1575	-7368579	-7302770	-7229897	-7479844	-7383228	-7301786	-7252876	-7415038	-7320596	-7328400
1576	-7367429	-7303614	-7229659	-7480083	-7382199	-7302778	-7254570	-7415200	-7321833	-7326782
1577	-7366024	-7301426	-7229748	-7478753	-7380752	-7303524	-7254799	-7416203	-7319824	-7326306
1578	-7365062	-7300889	-7229659	-7479726	-7380487	-7305131	-7254474	-7414997	-7318691	-7326136
1579	-7364551	-7301470	-7230059	-7479038	-7380001	-7305172	-7254779	-7415563	-7317327	-7324085
1580	-7365387	-7301526	-7230430	-7480201	-7379681	-7304672	-7253512	-7415565	-7315911	-7323353
1581	-7364707	-7301389	-7229872	-7480627	-7381315	-7304902	-7252622	-7417348	-7316685	-7322223
1582	-7365641	-7301394	-7230140	-7481422	-7381380	-7304545	-7252028	-7418386	-7315064	-7323724
1583	-7365382	-7302535	-7231345	-7481715	-7380626	-7304704	-7250705	-7417751	-7314591	-7325761
1584	-7366785	-7302490	-7230976	-7480933	-7381760	-7303303	-7251511	-7418492	-7314709	-7326066
1585	-7367496	-7302804	-7230902	-7481371	-7383511	-7300962	-7251093	-7420954	-7315594	-7326741
1586	-7368802	-7302154	-7231090	-7480335	-7385099	-7300888	-7250245	-7422184	-7316631	-7328577
1587	-7368583	-7300238	-7229903	-7480869	-7386209	-7300876	-7248995	-7423157	-7316711	-7328402
1588	-7367334	-7301008	-7230324	-7482788	-7385761	-7301254	-7248024	-7422173	-7316562	-7327525
1589	-7366478	-7301260	-7230083	-7482319	-7388278	-7301294	-7248322	-7422909	-7317629	-7326772
1590	-7365221	-7301054	-7228952	-7481377	-7389563	-7301754	-7246770	-7422971	-7316499	-7327139
1591	-7365031	-7301404	-7229035	-7479906	-7390572	-7302169	-7247115	-7421799	-7315464	-7326827
1592	-7365471	-7302439	-7229911	-7480071	-7389592	-7301869	-7247617	-7421267	-7315004	-7328403
1593	-7366510	-7304121	-7230036	-7479905	-7390820	-7302445	-7248859	-7420261	-7315241	-7328976
1594	-7367469	-7305562	-7230511	-7480099	-7391788	-7302700	-7249986	-7420491	-7313675	-7328885
1595	-7367556	-7305810	-7230665	-7481479	-7392126	-7304881	-7249941	-7422046	-7312500	-7329969
1596	-7368707	-7307303	-7231761	-7482785	-7393409	-7305030	-7249459	-7423228	-7312806	-7330786
1597	-7367872	-7307350	-7230316	-7483790	-7392858	-7305370	-7249656	-7424537	-7312842	-7331508
1598	-7367797	-7307920	-7229937	-7483752	-7394430	-7305310	-7248971	-7423736	-7313567	-7332105
1599	-7368300	-7308277	-7229425	-7483485	-7394580	-7306997	-7248155	-7424040	-7313291	-7333117
1600	-7366882	-7307352	-7228668	-7485209	-7394074	-7309102	-7247670	-7423709	-7312090	-7333844
1601	-7368167	-7306484	-7228285	-7486173	-7393713	-7309410	-7248051	-7422777	-7312976	-7333963
1602	-7370452	-7307781	-7229187	-7485966	-7393908	-7311114	-7248534	-7422700	-7313823	-7334215
1603	-7371754	-7307733	-7231064	-7486213	-7395795	-7313009	-7248699	-7422198	-7315476	-7334262
1604	-7376136	-7307894	-7231554	-7486091	-7397335	-7313792	-7249617	-7421486	-7315075	-7334007
1605	-7377580	-7307667	-7232033	-7484931	-7398959	-7314445	-7249091	-7420452	-7317186	-7331432
1606	-7376425	-7308184	-7232515	-7486495	-7400336	-7315423	-7248647	-7419322	-7318947	-7329695
1607	-7376869	-7308839	-7233866	-7487355	-7401081	-7317928	-7249645	-7419912	-7319457	-7328723
1608	-7377791	-7308543	-7234458	-7487310	-7404004	-7319417	-7250706	-7420071	-7321456	-7329848
1609	-7377839	-7308321	-7233378	-7488189	-7403435	-7321606	-7252138	-7420116	-7321856	-7329467
1610	-7378665	-7308952	-7232801	-7489456	-7402864	-7322743	-7252889	-7421295	-7322075	-7328928
1611	-7381128	-7309142	-7232695	-7490474	-7403121	-7323324	-7253749	-7421690	-7324945	-7329398
1612	-7382136	-7311283	-7232510	-7491590	-7402261	-7324503	-7255142	-7422626	-7326231	-7329221
1613	-7383504	-7311785	-7233106	-7491638	-7403930	-7324564	-7256168	-7423709	-7327313	-7328251
1614	-7383350	-7311200	-7234051	-7491563	-7404077	-7325865	-7257295	-7422729	-7328789	-7326922
1615	-7383329	-7311672	-7234870	-7489710	-7404364	-7327652	-7256774	-7423113	-7329714	-7326098
1616	-7382781	-7312573	-7235071	-7488930	-7404962	-7327334	-7256604	-7424515	-7330342	-7325335
1617	-7384545	-7313123	-7235971	-7488449	-7405832	-7328190	-7257093	-7424220	-7332176	-7324877
1618	-7387366	-7314159	-7235682	-7490197	-7406985	-7330012	-7259675	-7423515	-7334305	-7324533
1619	-7388852	-7314433	-7236181	-7490483	-7407530	-7331365	-7259339	-7422520	-7336213	-7325704
1620	-7389407	-7313665	-7236504	-7490680	-7409376	-7330398	-7260714	-7422140	-7337229	-7327550
1621	-7389192	-7313341	-7237684	-7491593	-7409337	-7331546	-7261232	-7422076	-7338724	-7328847
1622	-7390231	-7314368	-7238916	-7490851	-7410108	-7332801	-7263592	-7424496	-7339395	-7330843
1623	-7392432	-7316252	-7241237	-7491877	-7411508	-7334635	-7265623	-7424118	-7339595	-7332474
1624	-7392851	-7317374	-7240753	-7492636	-7413691	-7334941	-7266759	-7424571	-7341081	-7331988
1625	-7393875	-7316569	-7241284	-7493234	-7414350	-7336792	-7267516	-7425141	-7341969	-7332146
1626	-7394398	-7317384	-7242300	-7495141	-7415092	-7337572	-7268231	-7424866	-7344425	-7331507
1627	-7394435	-7317353	-7243616	-7494829	-7414319	-7335914	-7270140	-7423198	-7345564	-7331902
1628	-7395401	-7317935	-7245344	-7494205	-7413769	-7335937	-7269971	-7422184	-7346641	-7332022
1629	-7395943	-7319237	-7246711	-7496758	-7412914	-7333895	-7271238	-7421491	-7347563	-7334425
1630	-7397845	-7319519	-7247863	-7496957	-7411896	-7333394	-7273295	-7421672	-7349419	-7335030
1631	-7398067	-7319827	-7247781	-7497331	-7411436	-7333491	-7276543	-7422005	-7351726	-7336256
1632	-7399509	-7320990	-7249654	-7499317	-7412451	-7334551	-7279240	-7423207	-7353478	-7337083
1633	-7400841	-7320534	-7251150	-7500706	-7412717	-7336983	-7281454	-7424066	-7355785	-7340079
1634	-7402261	-7322798	-7252959	-7502039	-7412934	-7337911	-7282464	-7425154	-7358841	-7343280
1635	-7402675	-7324261	-7255256	-7503195	-7413415	-7340632	-7283222	-7424612	-7361260	-7344396
1636	-7403368	-7325785	-7256970	-7505469	-7413890	-7341156	-7284461	-7425113	-7363109	-7343637
1637	-7403911	-7327183	-7257175	-7505970	-7415422	-7339568	-7287177	-7425403	-7365222	-7344930
1638	-7404231	-7329743	-7258942	-7506939	-7415695	-7339222	-7288112	-7425669	-7364518	-7345439
1639	-7405739	-7331031	-7261694	-7507778	-7416942	-7339109	-7289076	-7425193	-7364999	-7345189
1640	-7407342	-7331007	-7262829	-7508166	-7417460	-7337826	-7289967	-7426395	-7365717	-7344745
1641	-7409713	-7332627	-7263644	-7508608	-7417243	-7337268	-7289309	-7427730	-7366678	-7345405
1642	-7412607	-7333492	-7265131	-7508731	-7416713	-7338271	-7289439	-7427601	-7366710	-7346640
1643	-7413614	-7333077	-7266380	-7509464	-7416067	-7340105	-7290041	-7427637	-7366879	-7347874
1644	-7414272	-7333194	-7267069	-7509914	-7415203	-7340795	-7291221	-7429577	-7368344	-7349240
1645	-7415470	-7334009	-7268434	-7509644	-7415377	-7341419	-7291872	-7429626	-7370838	-7348515
1646	-7415375	-7334050	-7268675	-7510113	-7415527	-7341951	-7292004	-7428482	-7372814	-7348727
1647	-7415849	-7334154	-7268121	-7510107	-7415321	-7342687	-7294479	-7428555	-7374729	-7347242
1648	-7415689	-7335653	-7267367	-7509754	-7416481	-7340996	-7296013	-7430567	-7375714	-7346891
1649	-7415381	-7334560	-7267341	-7509686	-7417550	-7340281	-7297474	-7431491	-7377054	-7346836
1650	-7415507	-7333843	-7268753	-7510462	-7417572	-7338457	-7296951	-7432920	-7378016	-7347440
1651	-7415111	-7334141	-7270312	-7510405	-7417459	-7337756	-7296824	-7435033	-7378274	-7348336
1652	-7416011	-7334446	-7270617	-7509009	-7418944	-7337725	-7297805	-7436241	-7379772	-7349334
1653	-7416013	-7335571	-7272419	-7509559	-7421632	-7338073	-7298344	-7435718	-7381079	-7349133
1654	-7416234	-7335889	-7273785	-7509406	-7422365	-7338726	-7299085	-7435503	-7381798	-7350334
1655	-7416229	-7338444	-7274323	-7507659	-7424679	-7339725	-7299288	-7435576	-7382529	-7352402
1656	-7416411	-7339164	-7276132	-7506110	-7425719	-7341673	-7298966	-7437368	-7382523	-7353319
1657	-7418280	-7340155	-7277961	-7505584	-7425982	-7341401	-7298254	-7437727	-7381158	-7355266
1658	-7419648	-7340549	-7278075	-7506199	-7426874	-7341152	-7299553	-7437671	-7380933	-7356916
1659	-7419221	-7341421	-7278601	-7506230	-7428404	-7341614	-7300517	-7438890	-7382305	-7357343
1660	-7419454	-7340566	-7282056	-7506213	-7430364	-7342121	-7301786	-7440142	-7382180	-7357835
1661	-7420978	-7342332	-7283293	-7505623	-7431481	-7340669	-7303290	-7440567	-7381623	-7359218
1662	-7422274	-7342161	-7284120	-7508022	-7430072	-7339924	-7304132	-7442076	-7381601	-7359791
1663	-7422442	-7343631	-7285167	-7508757	-7429333	-7339598	-7305657	-7443307	-7382256	-7360478
1664	-7421250	-7346465	-7286032	-7509370	-7428683	-7339956	-7306317	-7444431	-7382066	-7360395
1665	-7422588	-7347608	-7287949	-7510598	-7428248	-7340442	-7306420	-7445295	-7381826	-7360798
1666	-7421463	-7348397	-7288641	-7512222	-7427247	-7338588	-7306779	-7445754	-7379771	-7360865
1667	-7421316	-7347842	-7289706	-7511814	-7426572	-7338312	-7306073	-7446464	-7377646	-7362514
1668	-7420682	-7348758	-7291053	-7511046	-7427051	-7338814	-7306018	-7446449	-7377667	-7362914
1669	-7421180	-7348582	-7290380	-7511037	-7428262	-7336904	-7306119	-7446494	-7377861	-7362295
1670	-7420759	-7349912	-7289707	-7510157	-7430324	-7335946	-7306236	-7447418	-7376555	-7361565
1671	-7420519	-7351347	-7289805	-7510096	-7431333	-7334401	-7305288	-7448350	-7374285	-7362901
1672	-7419350	-7352024	-7287988	-7509136	-7433502	-7333752	-7306029	-7448382	-7373690	-7362327
1673	-7419564	-7351537	-7286882	-7508497	-7433752	-7332329	-7306807	-7447533	-7372142	-7363351
1674	-7418526	-7352418	-7285458	-7507362	-7433207	-7330828	-7306989	-7448644	-7371056	-7362990
1675	-7419364	-7352800	-7285331	-7507584	-7433749	-7328647	-7306031	-7448959	-7370261	-7362581
1676	-7418729	-7354036	-7285468	-7506584	-7434010	-7326526	-7305124	-7449085	-7368268	-7362532
1677	-7416677	-7354144	-7286784	-7507008	-7432868	-7324581	-7304630	-7449147	-7368250	-7361215
1678	-7416859	-7353211	-7286363	-7508596	-7433300	-7322542	-7305391	-7449195	-7369600	-7359728
1679	-7415701	-7354322	-7285716	-7508497	-7432705	-7320220	-7304176	-7448243	-7369848	-7358645
1680	-7414231	-7354484	-7284698	-7506036	-7430644	-7318659	-7304258	-7448713	-7369857	-7359100
