#Pos	Sites-1	Sites-2	Sites-3	Sites-4	Sites-5	Sites-6	Sites-7	Sites-8	Sites-9	Sites-10
1009	-109309	-107958	-112103	-101434	-107026	-111464	-100935	-108528	-97851	-106879
1010	-109190	-107740	-111976	-101461	-107247	-111443	-100864	-108443	-97742	-106939
1011	-108965	-107512	-111977	-101519	-107424	-111367	-100881	-108175	-97717	-106932
1012	-108985	-107574	-112186	-101615	-107331	-111410	-100906	-108149	-97805	-106893
1013	-108975	-107425	-112248	-101785	-107386	-111498	-101025	-108164	-97741	-106792
1014	-108959	-107451	-112210	-101874	-107377	-111520	-101045	-108404	-97554	-106728
1015	-108965	-107566	-112342	-101913	-107242	-111517	-101002	-108468	-97346	-106788
1016	-108806	-107724	-112552	-101827	-107005	-111572	-100852	-108458	-97153	-106719
1017	-108954	-107679	-112574	-101725	-106878	-111341	-100798	-108366	-96926	-106634
1018	-108891	-107632	-112736	-101648	-106866	-111110	-100688	-108537	-96670	-106667
1019	-109067	-107689	-112968	-101579	-106867	-111128	-100660	-108441	-96653	-106621
1020	-109033	-107651	-112940	-101561	-106708	-111320	-100761	-108232	-96352	-106604
1021	-108980	-107707	-113004	-101449	-106480	-111393	-100896	-108187	-96101	-106488
1022	-109019	-107653	-113005	-101377	-106428	-111490	-101056	-107961	-95935	-106621
1023	-109093	-107688	-113120	-101302	-106257	-111614	-100771	-107969	-95792	-106641
1024	-109085	-107659	-113212	-101266	-106150	-111463	-100589	-107814	-95921	-106643
1025	-109075	-107504	-113155	-101300	-106133	-111379	-100419	-107671	-95878	-106522
1026	-109027	-107425	-113179	-101299	-106092	-111283	-100257	-107535	-95879	-106578
1027	-108766	-107430	-113213	-101047	-106010	-111145	-100307	-107465	-96009	-106469
1028	-108724	-107433	-113350	-101033	-106179	-111205	-100184	-107353	-95790	-106510
1029	-108718	-107385	-113535	-101219	-106371	-111068	-99933	-107188	-95693	-106657
1030	-108661	-107285	-113795	-101208	-106441	-110989	-100017	-107040	-95718	-106565
1031	-108616	-107316	-113997	-101118	-106374	-110962	-100035	-106906	-95630	-106651
1032	-108477	-107261	-114137	-101066	-106338	-111076	-99894	-106740	-95698	-106843
1033	-108287	-107183	-114381	-100993	-106256	-111284	-99960	-106578	-95716	-106786
1034	-108348	-107076	-114444	-100876	-106275	-111484	-99962	-106562	-95762	-106863
1035	-108333	-107070	-114536	-100818	-106142	-111619	-99826	-106575	-95751	-106767
1036	-108155	-106873	-114549	-100835	-106180	-111814	-99857	-106484	-95835	-106509
1037	-108048	-106675	-114445	-100766	-106100	-111652	-99753	-106266	-95958	-106420
1038	-107832	-106595	-114380	-100729	-105871	-111586	-99840	-106270	-96027	-106465
1039	-107798	-106391	-114221	-100696	-105693	-111567	-100022	-106085	-95989	-106470
1040	-107701	-106305	-114325	-100767	-105585	-111668	-100256	-106053	-95943	-106502
1041	-107577	-106352	-114330	-100748	-105495	-111806	-100297	-105865	-95885	-106548
1042	-107676	-106209	-114448	-100669	-105285	-111769	-100315	-105681	-95926	-106610
1043	-107642	-105936	-114547	-100565	-105039	-111907	-100364	-105787	-95845	-106405
1044	-107482	-106150	-114414	-100480	-104946	-112013	-100232	-105744	-95877	-106412
1045	-107434	-106176	-114340	-100359	-104919	-112015	-100089	-105742	-96041	-106525
1046	-107525	-106120	-114370	-100524	-104777	-112016	-100010	-105606	-96028	-106582
1047	-107464	-106024	-114564	-100588	-104661	-112084	-99993	-105482	-95855	-106681
1048	-107551	-105922	-114677	-100766	-104397	-112095	-100096	-105299	-95791	-106826
1049	-107452	-105824	-114744	-100756	-104308	-112113	-100174	-105015	-95849	-106883
1050	-107390	-105786	-114678	-100716	-104234	-112224	-100337	-104700	-95565	-106894
1051	-107132	-105595	-114761	-100883	-104158	-112217	-100315	-104630	-95366	-106992
1052	-107201	-105521	-114740	-100744	-104210	-112131	-100431	-104621	-95243	-107161
1053	-107077	-105319	-114627	-100507	-104134	-112264	-100498	-104583	-95308	-107344
1054	-106849	-105313	-114702	-100550	-104075	-112373	-100557	-104443	-95259	-107595
1055	-106821	-105056	-114645	-100454	-103982	-112611	-100456	-104326	-95346	-107532
1056	-106758	-104941	-114773	-100454	-103796	-112778	-100538	-104323	-95617	-107555
1057	-106934	-105023	-114695	-100448	-103730	-112891	-100557	-104223	-95747	-107576
1058	-106847	-104883	-114716	-100608	-103710	-112956	-100554	-103987	-95880	-107544
1059	-106765	-104821	-114707	-100540	-103639	-113061	-100684	-103807	-95910	-107574
1060	-106781	-104718	-114845	-100461	-103503	-113390	-100860	-103786	-95935	-107377
1061	-106729	-104769	-114850	-100507	-103507	-113369	-100950	-103733	-95946	-107502
1062	-106706	-104650	-114857	-100443	-103537	-113329	-101022	-103602	-95927	-107668
1063	-106742	-104651	-114827	-100497	-103443	-113317	-101071	-103251	-95883	-107669
1064	-106886	-104410	-114976	-100535	-103376	-113419	-101176	-103073	-95898	-107537
1065	-107001	-104343	-115046	-100691	-103489	-113456	-101269	-102937	-95841	-107485
1066	-107137	-104347	-115296	-100844	-103492	-113398	-101310	-102670	-95860	-107548
1067	-107024	-104219	-115177	-100780	-103335	-113389	-101467	-102621	-95851	-107507
1068	-107035	-103965	-114969	-100712	-103452	-113578	-101539	-102694	-95755	-107648
1069	-107047	-103771	-114830	-100738	-103547	-113605	-101548	-102632	-95819	-107605
1070	-106834	-103783	-114728	-100658	-103599	-113683	-101372	-102597	-95917	-107341
1071	-106828	-103664	-114624	-100714	-103522	-113744	-101397	-102437	-95949	-107364
1072	-106758	-103573	-114617	-100906	-103405	-113752	-101463	-102271	-96044	-107305
1073	-106814	-103443	-114510	-100856	-103532	-113835	-101474	-102331	-96143	-107223
1074	-107096	-103203	-114594	-100923	-103448	-114010	-101663	-102300	-96106	-106996
1075	-107165	-102968	-114720	-101166	-103317	-114111	-101618	-102350	-96089	-106974
1076	-107421	-102945	-114847	-101373	-103386	-114055	-101873	-102360	-96355	-107056
1077	-107444	-102982	-114832	-101366	-103376	-114170	-102074	-102307	-96679	-107157
1078	-107626	-102853	-114691	-101473	-103350	-114076	-102124	-102281	-96812	-107286
1079	-107856	-102712	-114624	-101449	-103518	-114124	-102384	-102306	-96779	-107286
1080	-107792	-102530	-114645	-101489	-103447	-114128	-102433	-102340	-96813	-107278
1081	-107849	-102596	-114470	-101538	-103254	-114290	-102521	-102313	-96826	-107210
1082	-108006	-102517	-114342	-101616	-103183	-114607	-102613	-102078	-96952	-107142
1083	-108177	-102463	-114461	-101552	-103186	-114689	-102697	-101981	-96952	-107139
1084	-108091	-102408	-114372	-101494	-103119	-114770	-102712	-102071	-96996	-107321
1085	-108153	-102142	-114296	-101433	-103138	-114693	-102843	-102168	-97090	-107383
1086	-108190	-102093	-114228	-101312	-103260	-114818	-102786	-102289	-97117	-107570
1087	-108325	-102001	-114042	-101292	-103217	-114683	-102922	-102377	-97088	-107777
1088	-108423	-101976	-113780	-101151	-103218	-114544	-103115	-102708	-97189	-107754
1089	-108595	-102006	-113682	-101060	-103262	-114497	-103217	-102773	-97141	-107559
1090	-108540	-102039	-113704	-101107	-103165	-114328	-103209	-102809	-97069	-107581
1091	-108590	-101921	-113683	-101181	-103192	-114303	-103436	-102806	-97060	-107486
1092	-108560	-101919	-113618	-101298	-103025	-114502	-103484	-102933	-97129	-107482
1093	-108652	-102041	-113531	-101250	-103109	-114701	-103471	-103059	-97142	-107537
1094	-108559	-101991	-113550	-101302	-103131	-114529	-103779	-103130	-97135	-107411
1095	-108616	-101906	-113525	-101292	-102991	-114484	-104050	-103405	-97232	-107430
1096	-108606	-101810	-113374	-101174	-103083	-114543	-104111	-103683	-97337	-107600
1097	-108628	-101910	-113155	-101179	-103054	-114546	-104228	-103869	-97491	-107723
1098	-108754	-101977	-113038	-101172	-103125	-114637	-104290	-103919	-97564	-107501
1099	-108892	-101968	-113131	-101213	-103280	-114600	-104248	-103953	-97543	-107401
1100	-108850	-102093	-113178	-101236	-103437	-114577	-104411	-104120	-97540	-107482
1101	-108697	-102102	-113138	-101211	-103523	-114516	-104513	-104054	-97478	-107311
1102	-108581	-102297	-112888	-101343	-103394	-114439	-104538	-104073	-97448	-107466
1103	-108514	-102374	-112864	-101474	-103340	-114227	-104656	-104059	-97491	-107453
1104	-108483	-102468	-112662	-101636	-103218	-113943	-104859	-104442	-97525	-107432
1105	-108585	-102796	-112666	-101707	-103058	-113932	-104900	-104584	-97712	-107469
1106	-108720	-103049	-112471	-101546	-103094	-113707	-104991	-104760	-97830	-107617
1107	-108578	-103088	-112401	-101526	-103088	-113680	-105118	-105000	-97818	-107843
1108	-108657	-103131	-112283	-101392	-103086	-113656	-105212	-104918	-97846	-107847
1109	-108861	-103169	-112143	-101490	-103037	-113661	-105211	-105010	-97993	-107916
1110	-108873	-103243	-112004	-101304	-102989	-113591	-105161	-105054	-98186	-107993
1111	-108767	-103139	-111840	-101291	-103137	-113673	-105165	-105264	-98099	-107925
1112	-108734	-103161	-111634	-101402	-103227	-113655	-105180	-105499	-98248	-107895
1113	-108670	-103096	-111497	-101410	-103169	-113697	-105279	-105623	-98399	-107982
1114	-108787	-103269	-111395	-101469	-103061	-113677	-105398	-105944	-98528	-107991
1115	-108789	-103334	-111284	-101468	-102945	-113376	-105329	-106208	-98607	-108131
1116	-108865	-103243	-110973	-101377	-102846	-113278	-105298	-106492	-98878	-108296
1117	-108707	-103137	-111004	-101341	-102846	-113262	-105289	-106766	-98785	-108452
1118	-108587	-103201	-110703	-101377	-102914	-113234	-105210	-106829	-98629	-108640
1119	-108664	-103258	-110760	-101354	-102844	-113133	-104898	-106751	-98385	-108884
1120	-108751	-103345	-110695	-101247	-102947	-112952	-104849	-106538	-98386	-108979
1121	-108751	-103269	-110687	-101181	-102843	-112993	-104782	-106532	-98230	-109039
1122	-108859	-103283	-110636	-101063	-102866	-112866	-104790	-106540	-98243	-109053
1123	-108739	-103375	-110693	-101070	-102796	-112763	-104770	-106664	-98489	-109182
1124	-108809	-103282	-110824	-101091	-102714	-112767	-105022	-106866	-98638	-109110
1125	-108814	-103327	-110702	-101037	-102638	-112531	-105167	-107048	-98642	-108974
1126	-108929	-103415	-110617	-101151	-102764	-112321	-105261	-107234	-98603	-108918
1127	-109072	-103570	-110579	-101073	-102631	-112059	-105336	-107244	-98665	-108951
1128	-109225	-103768	-110613	-101100	-102454	-112118	-105328	-107216	-98500	-109041
1129	-109305	-103860	-110697	-100984	-102320	-112100	-105247	-107379	-98417	-108887
1130	-109516	-103906	-110688	-100865	-102147	-112201	-105196	-107486	-98381	-108992
1131	-109565	-104178	-110696	-100703	-102219	-112285	-105135	-107515	-98178	-108926
1132	-109570	-104230	-110625	-100567	-102208	-112211	-104944	-107564	-98233	-108937
1133	-109570	-104211	-110587	-100441	-102189	-112250	-104852	-107464	-98181	-109166
1134	-109551	-104138	-110594	-100407	-102213	-112177	-104807	-107530	-98181	-109047
1135	-109705	-104121	-110534	-100327	-102241	-112149	-104739	-107586	-98195	-108929
1136	-109903	-104056	-110537	-100367	-102168	-112258	-104621	-107667	-98365	-108847
1137	-110068	-104055	-110391	-100386	-102096	-112338	-104615	-107511	-98435	-108770
1138	-110158	-104181	-110146	-100473	-102094	-112375	-104577	-107563	-98450	-108913
1139	-110439	-104203	-109968	-100624	-102067	-112466	-104454	-107709	-98485	-108814
1140	-110506	-104196	-109790	-100808	-102153	-112579	-104382	-107755	-98633	-108838
1141	-110660	-104268	-109808	-101005	-102325	-112353	-104249	-107923	-98825	-108664
1142	-110688	-104464	-109462	-101264	-102425	-112167	-104075	-108022	-98909	-108520
1143	-110839	-104578	-109374	-101270	-102395	-111989	-104213	-108186	-98848	-108493
1144	-110984	-104860	-109529	-101191	-102368	-111980	-104111	-108319	-98690	-108388
1145	-111068	-105018	-109528	-101151	-102528	-112080	-104039	-108342	-98655	-108209
1146	-111228	-105068	-109618	-101230	-102641	-112280	-104022	-108369	-98619	-108061
1147	-111349	-105181	-109747	-101016	-102419	-112532	-103918	-108266	-98641	-107822
1148	-111447	-105100	-109769	-100845	-102492	-112554	-103870	-108358	-98640	-107559
1149	-111400	-105284	-109638	-100858	-102389	-112574	-103788	-108458	-98674	-107433
1150	-111402	-105576	-109459	-100910	-102526	-112609	-104028	-108355	-98710	-107277
1151	-111483	-105683	-109364	-100905	-102565	-112614	-104063	-108263	-98795	-106998
1152	-111520	-105686	-109250	-100983	-102632	-112450	-104220	-108380	-98700	-107023
1153	-111532	-105734	-109409	-101056	-102642	-112264	-104320	-108537	-98739	-106899
1154	-111573	-105858	-109573	-101211	-102672	-112150	-104407	-108547	-98774	-106780
1155	-111507	-105965	-109688	-101063	-102663	-112226	-104416	-108540	-98675	-106681
1156	-111521	-106069	-110024	-100978	-102474	-112302	-104212	-108557	-98654	-106539
1157	-111616	-106151	-110148	-100983	-102544	-112265	-103964	-108468	-98795	-106428
1158	-111669	-106218	-110290	-100979	-102664	-112242	-103551	-108260	-98939	-106175
1159	-111724	-106474	-110199	-100781	-102765	-112276	-103274	-108097	-98955	-106255
1160	-111783	-106436	-110212	-100781	-102936	-112240	-103198	-107993	-99064	-106198
1161	-111642	-106432	-109982	-100716	-103014	-112175	-103148	-108016	-98996	-106155
1162	-111599	-106346	-109957	-100749	-103200	-112264	-103158	-107909	-99063	-106278
1163	-111748	-106171	-110156	-100840	-103167	-112356	-103379	-107837	-99029	-106057
1164	-111670	-106235	-110206	-100993	-103102	-112641	-103425	-107739	-99017	-105846
1165	-111553	-106153	-110340	-100909	-103127	-112736	-103394	-107684	-98925	-105692
1166	-111709	-106296	-110388	-100790	-103114	-112680	-103356	-107855	-98913	-105434
1167	-111774	-106484	-110377	-100592	-103048	-112812	-103119	-108100	-98885	-105116
1168	-111822	-106731	-110385	-100546	-102962	-112614	-102948	-108117	-98888	-105035
1169	-111782	-106893	-110612	-100547	-103049	-112402	-102941	-108146	-98993	-104942
1170	-111733	-107051	-110747	-100540	-102965	-112304	-102797	-108330	-98911	-104851
1171	-111759	-107013	-110759	-100639	-102736	-112442	-102667	-108307	-98766	-104942
1172	-111575	-106956	-110748	-100558	-102744	-112423	-102611	-108320	-98710	-104807
1173	-111572	-106983	-110882	-100508	-102709	-112460	-102706	-108391	-98617	-104639
1174	-111561	-107062	-110816	-100311	-102869	-112416	-102711	-108462	-98600	-104589
1175	-111681	-107251	-110765	-100116	-103076	-112386	-102727	-108589	-98621	-104533
1176	-111735	-107450	-110757	-100042	-103051	-112368	-102860	-108527	-98484	-104390
1177	-111747	-107638	-110768	-99779	-103068	-112302	-102836	-108626	-98222	-104235
1178	-111660	-107578	-110749	-99769	-103168	-112292	-102616	-108650	-98088	-104189
1179	-111495	-107426	-110693	-99779	-103038	-112142	-102514	-108585	-97849	-104113
1180	-111513	-107372	-110632	-99704	-102997	-112136	-102519	-108593	-97790	-103861
1181	-111427	-107469	-110745	-99624	-102957	-111957	-102377	-108628	-97728	-103730
1182	-111355	-107535	-110686	-99491	-102957	-111983	-102444	-108763	-97739	-103731
1183	-111324	-107617	-110492	-99361	-103030	-111958	-102403	-108720	-97671	-103820
1184	-111128	-107562	-110708	-99188	-102950	-111848	-102213	-108848	-97656	-103911
1185	-110914	-107477	-110872	-98913	-102853	-111856	-102195	-108846	-97790	-103768
1186	-110757	-107574	-111047	-98914	-102998	-111886	-101959	-108804	-97856	-103746
1187	-110640	-107781	-111202	-98994	-102835	-111871	-101832	-108617	-97811	-103702
1188	-110380	-107860	-111229	-99086	-102676	-111886	-101736	-108552	-97861	-103713
1189	-110102	-107807	-111405	-99098	-102586	-111741	-101730	-108359	-97825	-103713
1190	-109990	-107714	-111522	-99235	-102652	-111550	-101747	-108352	-97854	-103793
1191	-109976	-107591	-111422	-99285	-102778	-111230	-101702	-108304	-97553	-103931
1192	-109676	-107556	-111580	-99257	-102611	-111042	-101699	-108190	-97406	-104071
1193	-109608	-107595	-111855	-99084	-102544	-110978	-101680	-108057	-97252	-104157
1194	-109600	-107667	-111929	-98850	-102682	-110776	-101705	-107989	-96974	-104276
1195	-109571	-107743	-111815	-98717	-103016	-110698	-101681	-107740	-96573	-104113
1196	-109633	-107631	-111962	-98786	-103102	-110649	-101431	-107514	-96393	-104098
1197	-109550	-107739	-112141	-98729	-103240	-110709	-101183	-107603	-96099	-104162
1198	-109555	-107689	-112165	-98704	-103201	-110734	-101055	-107770	-95944	-104250
1199	-109539	-107875	-112210	-98597	-103283	-110563	-100974	-107863	-95773	-104423
1200	-109512	-107805	-112360	-98537	-103281	-110521	-100863	-107943	-95630	-104705
1201	-109496	-107722	-112422	-98385	-103267	-110248	-100598	-108065	-95555	-105061
1202	-109526	-107705	-112279	-98437	-103263	-110251	-100665	-107975	-95585	-105211
1203	-109255	-107777	-112123	-98579	-103264	-110103	-100639	-107698	-95660	-105278
1204	-109178	-107692	-112197	-98664	-103265	-110014	-100521	-107463	-95642	-105351
1205	-109058	-107527	-112274	-98711	-103257	-109847	-100391	-107138	-95783	-105138
1206	-109074	-107415	-112320	-98774	-103272	-109880	-100260	-106754	-95758	-104986
1207	-108897	-107386	-112405	-98655	-103208	-109926	-100106	-106617	-95575	-104905
1208	-108835	-107221	-112534	-98548	-103212	-110023	-100090	-106372	-95757	-105010
1209	-108715	-107237	-112657	-98496	-103335	-110104	-100054	-106326	-95823	-104981
1210	-108488	-107235	-112714	-98374	-103209	-110065	-100032	-106290	-95820	-105158
1211	-108405	-107229	-112770	-98244	-103204	-109898	-100006	-106024	-95734	-105344
1212	-108223	-107298	-112762	-98227	-103079	-109928	-99909	-105859	-95734	-105508
1213	-108226	-107230	-112684	-98368	-102971	-109919	-99693	-105696	-95610	-105744
1214	-108118	-107143	-112779	-98403	-102938	-109830	-99457	-105657	-95486	-106015
1215	-108039	-107165	-112743	-98349	-102842	-109657	-99249	-105305	-95317	-106192
1216	-107970	-106998	-112917	-98210	-102986	-109539	-99157	-105301	-95168	-106230
1217	-107868	-106915	-112931	-98148	-103056	-109539	-99107	-105370	-95146	-106319
1218	-107805	-106923	-112921	-98169	-102953	-109658	-99170	-105139	-95117	-106207
1219	-107725	-106939	-113067	-98134	-102855	-109749	-99165	-104938	-95176	-106002
1220	-107852	-106948	-113151	-98214	-102951	-109742	-99124	-104858	-95180	-106026
1221	-108068	-106796	-113201	-98300	-103024	-109815	-99020	-104759	-95067	-106001
1222	-108137	-106672	-113183	-98301	-103128	-109992	-98907	-104521	-95054	-105953
1223	-108092	-106467	-113188	-98176	-103185	-110244	-98895	-104250	-95175	-105996
1224	-108004	-106179	-113169	-97974	-103069	-110116	-99022	-104084	-95041	-106055
1225	-107848	-106067	-113217	-97978	-102865	-110245	-99212	-103959	-94903	-105977
1226	-107792	-106046	-113116	-97837	-102675	-110189	-99247	-103887	-94903	-105885
1227	-107641	-106152	-113365	-97788	-102649	-110159	-99202	-103814	-94886	-106005
1228	-107320	-106086	-113524	-97773	-102584	-110276	-99107	-103779	-94848	-106076
1229	-107143	-106048	-113596	-97623	-102519	-110375	-99031	-103545	-94832	-106078
1230	-106989	-106155	-113696	-97727	-102294	-110376	-98835	-103317	-94986	-106029
1231	-106917	-105983	-113579	-97621	-102221	-110449	-98673	-103012	-94865	-106013
1232	-106842	-105786	-113645	-97504	-102124	-110504	-98616	-102646	-94683	-105837
1233	-106682	-105539	-113474	-97416	-102076	-110643	-98460	-102385	-94522	-105765
1234	-106721	-105365	-113448	-97461	-102001	-110787	-98622	-102227	-94405	-105573
1235	-106829	-105124	-113483	-97629	-101745	-110786	-98803	-102079	-94191	-105424
1236	-106881	-104934	-113364	-97659	-101563	-110883	-98712	-101926	-94361	-105369
1237	-106903	-105002	-113471	-97781	-101408	-111006	-98822	-101809	-94534	-105248
1238	-106729	-105043	-113059	-97693	-101315	-111160	-99090	-101707	-94542	-104959
1239	-106603	-105049	-112954	-97714	-101263	-111308	-98955	-101793	-94583	-104643
1240	-106536	-105193	-112871	-97755	-101191	-111465	-99010	-101611	-94654	-104488
1241	-106385	-105276	-112761	-97706	-101076	-111531	-98950	-101437	-94493	-104567
1242	-106216	-105221	-112621	-97597	-101041	-111598	-98730	-101327	-94550	-104500
1243	-106051	-105115	-112671	-97653	-101072	-111750	-98476	-101227	-94666	-104436
1244	-106130	-104893	-112660	-97968	-100951	-111946	-98391	-101070	-94689	-104522
1245	-106137	-104850	-112389	-98091	-100834	-112072	-98369	-101053	-94898	-104533
1246	-106037	-104733	-112353	-98233	-100863	-112118	-98468	-101031	-94956	-104421
1247	-106002	-104575	-112264	-98423	-100902	-112180	-98644	-101167	-95109	-104284
1248	-106075	-104554	-112270	-98494	-100958	-112283	-98830	-101215	-95271	-104423
1249	-106046	-104549	-112346	-98500	-100874	-112379	-99110	-101292	-95373	-104363
1250	-106166	-104284	-112235	-98515	-100674	-112403	-99163	-101509	-95496	-104446
1251	-106274	-104312	-112087	-98527	-100747	-112548	-99374	-101397	-95469	-104588
1252	-106354	-104483	-111955	-98553	-100733	-112485	-99601	-101347	-95460	-104476
1253	-106364	-104429	-111857	-98581	-100746	-112344	-99795	-101284	-95439	-104576
1254	-106308	-104364	-111711	-98658	-100616	-112288	-100047	-101342	-95640	-104727
1255	-106247	-104301	-111582	-98885	-100608	-112183	-100138	-101373	-95574	-104760
1256	-106101	-104155	-111459	-98845	-100385	-112102	-100254	-101335	-95728	-104849
1257	-106051	-104017	-111572	-98941	-100286	-112071	-100194	-101421	-95769	-104798
1258	-105921	-103904	-111686	-98990	-100214	-111783	-100279	-101625	-95800	-104878
1259	-105958	-103848	-111656	-98959	-100103	-111672	-100141	-101699	-95699	-105020
1260	-105909	-103839	-111696	-99004	-100056	-111680	-100241	-101645	-95555	-104995
1261	-105860	-103793	-111705	-98832	-100129	-111874	-100599	-101670	-95384	-105047
1262	-105858	-103836	-111681	-98838	-100083	-111976	-100789	-101748	-95395	-104950
1263	-105807	-103690	-111495	-98819	-100008	-111998	-101030	-101804	-95236	-105048
1264	-105570	-103632	-111555	-98939	-99795	-111872	-101365	-101814	-95275	-105149
1265	-105579	-103594	-111400	-98919	-99806	-111738	-101641	-101876	-95227	-105380
1266	-105503	-103476	-111374	-99121	-99879	-111549	-101957	-102243	-95221	-105295
1267	-105408	-103522	-111102	-99068	-99711	-111512	-102139	-102382	-95192	-105308
1268	-105394	-103291	-110940	-99037	-99482	-111657	-102225	-102414	-95143	-105434
1269	-105612	-102983	-110853	-99128	-99204	-111469	-101994	-102586	-95340	-105581
1270	-105665	-102901	-110734	-99079	-99222	-111332	-102064	-102720	-95367	-105673
1271	-105685	-102769	-110604	-99216	-99236	-111424	-101996	-102632	-95403	-105541
1272	-105897	-102725	-110337	-99269	-99312	-111550	-101998	-102567	-95462	-105622
1273	-105861	-102494	-110083	-99122	-99369	-111700	-101996	-102528	-95283	-105764
1274	-105966	-102436	-109853	-99082	-99351	-111689	-102043	-102650	-95186	-105885
1275	-105995	-102401	-109597	-99145	-99392	-111626	-102320	-102712	-95163	-106075
1276	-105942	-102379	-109409	-99129	-99319	-111659	-102557	-102961	-95154	-106175
1277	-105973	-102409	-109291	-99080	-99217	-111712	-102841	-103377	-95208	-106393
1278	-105925	-102259	-109446	-99194	-99182	-111565	-103122	-103561	-95253	-106375
1279	-106006	-102185	-109536	-99276	-99300	-111588	-103326	-103897	-95305	-106640
1280	-106241	-102171	-109453	-99240	-99275	-111636	-103188	-103935	-95404	-106921
1281	-106195	-102227	-109414	-99155	-99301	-111660	-103354	-104141	-95390	-106938
1282	-106340	-102327	-109262	-99084	-99401	-111511	-103403	-104364	-95410	-107004
1283	-106504	-102419	-109160	-99061	-99480	-111347	-103226	-104583	-95250	-107135
1284	-106642	-102308	-109164	-99098	-99287	-111224	-103421	-104728	-95391	-107446
1285	-106705	-102071	-108961	-99141	-99274	-111147	-103369	-104619	-95351	-107569
1286	-106803	-101858	-109025	-99166	-99236	-110849	-103508	-104644	-95463	-107710
1287	-106936	-101744	-109020	-99064	-99230	-110738	-103534	-104791	-95593	-107770
1288	-107090	-101656	-108742	-99119	-99381	-110664	-103490	-104960	-95662	-107734
1289	-107229	-101657	-108661	-99205	-99543	-110508	-103661	-104904	-95854	-107774
1290	-107231	-101888	-108550	-99063	-99605	-110261	-103912	-105169	-95880	-107881
1291	-107220	-102026	-108320	-99103	-99673	-110198	-104135	-105266	-95787	-108080
1292	-107242	-102184	-108172	-99179	-99803	-110102	-104070	-105482	-95771	-108306
1293	-107136	-102227	-108258	-99391	-99682	-110085	-104016	-105631	-95685	-108490
1294	-106996	-102265	-108355	-99474	-99568	-110039	-103942	-105675	-95615	-108664
1295	-106845	-102125	-108432	-99538	-99594	-110059	-103806	-105962	-95668	-108625
1296	-106853	-102118	-108478	-99658	-99688	-110184	-103543	-105922	-95813	-108626
1297	-107098	-102163	-108505	-99687	-99692	-110112	-103502	-106005	-96033	-108746
1298	-107237	-102294	-108569	-99772	-99610	-110298	-103611	-106222	-96299	-108779
1299	-107331	-102487	-108530	-99817	-99572	-110398	-103615	-106284	-96294	-108888
1300	-107443	-102307	-108526	-99896	-99535	-110463	-103474	-106606	-96325	-109000
1301	-107651	-102198	-108566	-100075	-99586	-110564	-103422	-106839	-96360	-109070
1302	-107833	-102172	-108795	-100298	-99531	-110608	-103216	-106869	-96181	-109114
1303	-107892	-102074	-108833	-100429	-99522	-110606	-103304	-106826	-96007	-109150
1304	-107975	-102112	-108797	-100599	-99566	-110512	-103359	-107080	-95949	-109148
1305	-108203	-102093	-108696	-100582	-99484	-110439	-103180	-107151	-95847	-109253
1306	-108258	-101961	-108500	-100512	-99442	-110534	-103073	-107318	-95913	-109266
1307	-108539	-101876	-108247	-100386	-99374	-110590	-103050	-107348	-95911	-109221
1308	-108674	-102102	-108047	-100282	-99261	-110598	-102918	-107424	-95716	-109411
1309	-108668	-102127	-107850	-100030	-99210	-110606	-102651	-107442	-95567	-109355
1310	-108760	-102125	-107901	-99949	-99308	-110644	-102510	-107505	-95755	-109355
1311	-108825	-102198	-107870	-99889	-99626	-110683	-102366	-107441	-95947	-109147
1312	-108766	-102290	-107807	-99936	-99703	-110582	-102228	-107562	-95961	-109099
1313	-108730	-102305	-107850	-100133	-99658	-110765	-102227	-107747	-96045	-109299
1314	-108674	-102321	-107870	-100230	-99607	-110703	-102243	-107964	-96223	-109452
1315	-108690	-102250	-107726	-100122	-99475	-110805	-102192	-108317	-96112	-109499
1316	-108831	-102369	-107667	-100041	-99463	-110854	-102235	-108172	-96309	-109596
1317	-108965	-102471	-107689	-100062	-99510	-110908	-102206	-108016	-96285	-109639
1318	-109063	-102423	-107729	-100122	-99495	-110956	-101988	-107954	-96453	-109675
1319	-109112	-102552	-107603	-100175	-99629	-110845	-101890	-107745	-96574	-109594
1320	-109187	-102691	-107850	-100221	-99636	-111054	-102018	-107736	-96627	-109468
1321	-109144	-102698	-107891	-100264	-99647	-111091	-101942	-107865	-96647	-109459
1322	-109536	-102805	-108130	-100363	-99674	-111034	-101611	-108052	-96580	-109575
1323	-109625	-102894	-108132	-100334	-99639	-111067	-101487	-108137	-96553	-109479
1324	-109681	-103021	-107922	-100269	-99666	-111206	-101551	-108262	-96520	-109528
1325	-109871	-103114	-108009	-100273	-99570	-111116	-101577	-108326	-96548	-109403
1326	-109914	-103155	-108183	-100297	-99673	-111025	-101422	-108347	-96509	-109339
1327	-110053	-103355	-108312	-100385	-99600	-111079	-101220	-108486	-96516	-109148
1328	-110075	-103375	-108350	-100397	-99592	-111268	-101256	-108473	-96366	-109074
1329	-110212	-103415	-108366	-100329	-99608	-111401	-101267	-108436	-96258	-108814
1330	-110253	-103422	-108379	-100208	-99676	-111366	-101211	-108550	-96236	-108601
1331	-110244	-103596	-108306	-100152	-99786	-111163	-101051	-108564	-96280	-108281
1332	-110347	-103836	-108341	-100086	-99959	-111193	-100844	-108666	-96385	-108146
